datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2018-05-20T18:00:00,Gornik Z.,1,2,Wisla,0,0
2018-05-20T18:00:00,Jagiellonia,1,2,Wisla Plock,1,1
2018-05-20T18:00:00,Korona Kielce,0,0,Zaglebie,1,2
2018-05-20T18:00:00,Lech Poznan,,0,Legia,,3
2018-05-19T18:00:00,Arka Gdynia,0,0,Slask Wroclaw,1,1
2018-05-19T18:00:00,Cracovia,1,1,Pogon Szczecin,2,4
2018-05-19T18:00:00,Lechia Gdansk,0,1,Sandecja Nowy S.,1,1
2018-05-19T18:00:00,Piast Gliwice,2,4,Termalica B-B.,0,0
2018-05-13T18:00:00,Legia,1,2,Gornik Z.,0,0
2018-05-13T18:00:00,Wisla,0,1,Lech Poznan,0,1
2018-05-13T18:00:00,Wisla Plock,3,4,Korona Kielce,0,1
2018-05-13T18:00:00,Zaglebie,0,1,Jagiellonia,1,2
2018-05-12T15:30:00,Pogon Szczecin,1,1,Lechia Gdansk,1,1
2018-05-12T15:30:00,Sandecja Nowy S.,0,0,Cracovia,1,1
2018-05-12T15:30:00,Slask Wroclaw,2,3,Piast Gliwice,0,1
2018-05-12T15:30:00,Termalica B-B.,1,2,Arka Gdynia,1,1
2018-05-09T20:30:00,Lech Poznan,0,0,Jagiellonia,1,2
2018-05-09T20:30:00,Wisla,1,3,Zaglebie,0,0
2018-05-09T18:00:00,Gornik Z.,1,2,Korona Kielce,2,2
2018-05-09T18:00:00,Legia,1,3,Wisla Plock,0,2
2018-05-08T20:30:00,Arka Gdynia,1,2,Cracovia,0,0
2018-05-08T20:30:00,Slask Wroclaw,1,2,Pogon Szczecin,0,0
2018-05-08T18:00:00,Piast Gliwice,0,0,Lechia Gdansk,1,2
2018-05-08T18:00:00,Termalica B-B.,1,1,Sandecja Nowy S.,0,1
2018-05-06T18:00:00,Jagiellonia,0,0,Legia,0,0
2018-05-06T15:30:00,Korona Kielce,0,0,Wisla,2,3
2018-05-06T15:30:00,Zaglebie,0,0,Gornik Z.,2,2
2018-05-05T20:30:00,Wisla Plock,0,0,Lech Poznan,0,0
2018-05-05T18:00:00,Pogon Szczecin,1,3,Arka Gdynia,1,2
2018-05-05T15:30:00,Sandecja Nowy S.,1,2,Piast Gliwice,0,1
2018-05-04T20:30:00,Lechia Gdansk,0,0,Termalica B-B.,0,1
2018-05-04T18:00:00,Cracovia,2,3,Slask Wroclaw,1,3
2018-04-30T18:00:00,Slask Wroclaw,3,3,Lechia Gdansk,1,1
2018-04-29T18:00:00,Jagiellonia,0,0,Wisla,0,1
2018-04-29T15:30:00,Cracovia,1,4,Termalica B-B.,2,2
2018-04-28T20:30:00,Lech Poznan,0,2,Gornik Z.,2,4
2018-04-28T18:00:00,Pogon Szczecin,1,2,Sandecja Nowy S.,0,0
2018-04-28T15:30:00,Wisla Plock,1,1,Zaglebie,1,2
2018-04-27T20:30:00,Legia,0,3,Korona Kielce,0,1
2018-04-27T18:00:00,Arka Gdynia,0,1,Piast Gliwice,1,5
2018-04-23T18:00:00,Lechia Gdansk,0,0,Cracovia,0,0
2018-04-22T18:00:00,Wisla,0,0,Legia,1,1
2018-04-22T15:30:00,Sandecja Nowy S.,0,3,Arka Gdynia,0,1
2018-04-21T20:30:00,Korona Kielce,0,0,Jagiellonia,0,3
2018-04-21T18:00:00,Gornik Z.,0,0,Wisla Plock,1,1
2018-04-21T15:30:00,Piast Gliwice,0,0,Pogon Szczecin,0,0
2018-04-20T20:30:00,Zaglebie,0,0,Lech Poznan,0,1
2018-04-20T18:00:00,Termalica B-B.,1,1,Slask Wroclaw,2,2
2018-04-16T18:00:00,Wisla Plock,1,2,Wisla,2,2
2018-04-15T18:00:00,Slask Wroclaw,1,1,Sandecja Nowy S.,0,0
2018-04-15T15:30:00,Pogon Szczecin,0,2,Termalica B-B.,0,0
2018-04-14T20:30:00,Legia,0,0,Zaglebie,0,1
2018-04-14T18:00:00,Jagiellonia,0,1,Gornik Z.,0,2
2018-04-14T15:30:00,Cracovia,1,2,Piast Gliwice,0,1
2018-04-13T20:30:00,Lech Poznan,0,0,Korona Kielce,1,1
2018-04-13T18:00:00,Arka Gdynia,1,1,Lechia Gdansk,2,2
2018-04-07T18:00:00,Cracovia,0,2,Zaglebie,0,2
2018-04-07T18:00:00,Jagiellonia,0,1,Wisla Plock,2,3
2018-04-07T18:00:00,Lech Poznan,1,3,Gornik Z.,0,1
2018-04-07T18:00:00,Lechia Gdansk,4,4,Arka Gdynia,0,2
2018-04-07T18:00:00,Legia,1,3,Pogon Szczecin,0,0
2018-04-07T18:00:00,Piast Gliwice,1,1,Termalica B-B.,0,1
2018-04-07T18:00:00,Sandecja Nowy S.,0,0,Wisla,0,0
2018-04-07T18:00:00,Slask Wroclaw,1,1,Korona Kielce,0,1
2018-04-02T18:00:00,Pogon Szczecin,1,3,Slask Wroclaw,0,2
2018-04-02T18:00:00,Wisla,1,1,Lech Poznan,1,3
2018-04-02T15:30:00,Wisla Plock,0,1,Piast Gliwice,0,0
2018-04-02T15:30:00,Zaglebie,1,1,Jagiellonia,0,0
2018-03-31T20:30:00,Arka Gdynia,1,1,Legia,0,0
2018-03-31T18:00:00,Korona Kielce,1,1,Lechia Gdansk,0,0
2018-03-31T15:30:00,Gornik Z.,0,2,Sandecja Nowy S.,0,2
2018-03-31T15:30:00,Termalica B-B.,0,2,Cracovia,0,0
2018-03-18T18:00:00,Legia,0,0,Wisla,2,2
2018-03-18T15:30:00,Cracovia,1,2,Sandecja Nowy S.,0,1
2018-03-18T15:30:00,Slask Wroclaw,1,1,Wisla Plock,1,1
2018-03-17T20:30:00,Korona Kielce,1,2,Gornik Z.,0,2
2018-03-17T18:00:00,Jagiellonia,1,3,Arka Gdynia,1,2
2018-03-17T15:30:00,Termalica B-B.,2,2,Pogon Szczecin,1,4
2018-03-16T20:30:00,Lech Poznan,2,3,Lechia Gdansk,0,0
2018-03-16T18:00:00,Piast Gliwice,0,0,Zaglebie,0,0
2018-03-12T18:00:00,Arka Gdynia,3,4,Termalica B-B.,0,0
2018-03-11T18:00:00,Lechia Gdansk,0,1,Legia,1,3
2018-03-11T15:30:00,Lech Poznan,1,5,Jagiellonia,1,1
2018-03-10T20:30:00,Wisla Plock,0,2,Korona Kielce,0,0
