datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2010-05-15T17:00:00,Korona Kielce,,3,Ruch Chorzow,,0
2010-05-15T17:00:00,Lech Poznan,,2,Zaglebie,,0
2010-05-15T17:00:00,Lechia Gdansk,,2,Jagiellonia,,0
2010-05-15T17:00:00,Legia,,2,GKS Belchatow,,2
2010-05-15T17:00:00,Piast Gliwice,,0,Cracovia,,1
2010-05-15T17:00:00,Polonia Bytom,,1,Polonia Warszawa,,0
2010-05-15T17:00:00,Slask Wroclaw,,2,Arka Gdynia,,1
2010-05-15T17:00:00,Wisla,,1,Odra Wodzislaw,,1
2010-05-11T19:00:00,Arka Gdynia,,2,Piast Gliwice,,1
2010-05-11T19:00:00,Cracovia,,1,Wisla,,1
2010-05-11T19:00:00,GKS Belchatow,,2,Lechia Gdansk,,1
2010-05-11T19:00:00,Jagiellonia,,0,Polonia Bytom,,0
2010-05-11T19:00:00,Odra Wodzislaw,,2,Slask Wroclaw,,4
2010-05-11T19:00:00,Polonia Warszawa,,1,Legia,,0
2010-05-11T19:00:00,Ruch Chorzow,,1,Lech Poznan,,2
2010-05-11T19:00:00,Zaglebie,,2,Korona Kielce,,2
2010-05-08T19:15:00,Korona Kielce,,1,Lechia Gdansk,,0
2010-05-08T18:30:00,Lech Poznan,,3,Polonia Bytom,,0
2010-05-08T17:00:00,Zaglebie,,2,Odra Wodzislaw,,1
2010-05-08T16:00:00,Legia,,0,Wisla,,3
2010-05-08T14:45:00,Piast Gliwice,,2,Slask Wroclaw,,2
2010-05-07T20:00:00,Jagiellonia,,1,Ruch Chorzow,,0
2010-05-07T17:45:00,Cracovia,,1,Polonia Warszawa,,2
2010-05-06T18:30:00,Arka Gdynia,,2,GKS Belchatow,,1
2010-05-02T17:00:00,Slask Wroclaw,,0,Lech Poznan,,3
2010-05-02T14:45:00,Polonia Bytom,,2,Zaglebie,,1
2010-05-01T19:15:00,Polonia Warszawa,,2,Jagiellonia,,0
2010-05-01T18:15:00,Ruch Chorzow,,1,Legia,,0
2010-05-01T17:00:00,Odra Wodzislaw,,2,Arka Gdynia,,1
2010-05-01T14:45:00,Lechia Gdansk,,0,Piast Gliwice,,1
2010-04-30T20:00:00,Wisla,,0,Korona Kielce,,1
2010-04-30T17:45:00,GKS Belchatow,,3,Cracovia,,0
2010-04-28T18:45:00,Jagiellonia,,2,Arka Gdynia,,1
