datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2000-05-28T00:00:00,Amica Wronki,,2,LKS Lodz,,1
2000-05-28T00:00:00,Legia,,0,Wisla,,2
2000-05-28T00:00:00,Odra Wodzislaw,,2,Ruch Chorzow,,2
2000-05-28T00:00:00,Radzionkow,,1,Pogon Szczecin,,0
2000-05-28T00:00:00,Widzew Lodz,,2,Stomil Olsztyn,,2
2000-05-28T00:00:00,Wisla Plock,,2,Polonia Warszawa,,1
2000-05-28T00:00:00,Zaglebie,,2,Gornik Z.,,1
2000-05-27T00:00:00,Lech Poznan,0,0,Groclin,0,0
2000-05-24T00:00:00,Gornik Z.,,4,Lech Poznan,,0
2000-05-24T00:00:00,Groclin,,2,Radzionkow,,1
2000-05-24T00:00:00,LKS Lodz,,4,Zaglebie,,2
2000-05-24T00:00:00,Pogon Szczecin,,2,Widzew Lodz,,3
2000-05-24T00:00:00,Polonia Warszawa,,4,Odra Wodzislaw,,1
2000-05-24T00:00:00,Ruch Chorzow,,0,Legia,,1
2000-05-24T00:00:00,Stomil Olsztyn,,2,Wisla Plock,,2
2000-05-24T00:00:00,Wisla,,1,Amica Wronki,,1
2000-05-20T00:00:00,Gornik Z.,,3,LKS Lodz,,1
2000-05-20T00:00:00,Lech Poznan,,3,Radzionkow,,1
2000-05-20T00:00:00,Legia,,0,Polonia Warszawa,,3
2000-05-20T00:00:00,Odra Wodzislaw,,3,Stomil Olsztyn,,1
2000-05-20T00:00:00,Widzew Lodz,,2,Groclin,,3
2000-05-20T00:00:00,Wisla Plock,,3,Pogon Szczecin,,1
2000-05-20T00:00:00,Zaglebie,,3,Wisla,,2
2000-05-19T00:00:00,Amica Wronki,,1,Ruch Chorzow,,4
2000-05-17T00:00:00,Widzew Lodz,,4,Wisla Plock,,3
2000-05-14T00:00:00,Groclin,,3,Wisla Plock,,1
2000-05-14T00:00:00,Polonia Warszawa,,4,Amica Wronki,,0
2000-05-14T00:00:00,Wisla,,6,Gornik Z.,,3
2000-05-13T00:00:00,LKS Lodz,,1,Lech Poznan,,0
2000-05-13T00:00:00,Pogon Szczecin,0,0,Odra Wodzislaw,0,0
2000-05-13T00:00:00,Radzionkow,,4,Widzew Lodz,,1
2000-05-13T00:00:00,Ruch Chorzow,,0,Zaglebie,,2
2000-05-13T00:00:00,Stomil Olsztyn,,1,Legia,,0
2000-05-10T00:00:00,Lech Poznan,,1,Wisla Plock,,0
2000-05-07T00:00:00,Amica Wronki,,1,Stomil Olsztyn,,1
2000-05-07T00:00:00,Legia,,5,Pogon Szczecin,,1
2000-05-06T00:00:00,Gornik Z.,,1,Ruch Chorzow,,2
2000-05-06T00:00:00,Lech Poznan,,3,Widzew Lodz,,5
2000-05-06T00:00:00,LKS Lodz,,0,Wisla,,2
2000-05-06T00:00:00,Odra Wodzislaw,,0,Groclin,,2
2000-05-06T00:00:00,Wisla Plock,,1,Radzionkow,,3
2000-05-06T00:00:00,Zaglebie,,2,Polonia Warszawa,,1
2000-04-30T00:00:00,Groclin,,1,Legia,,0
2000-04-29T00:00:00,Pogon Szczecin,,0,Amica Wronki,,3
2000-04-29T00:00:00,Polonia Warszawa,,1,Gornik Z.,,0
2000-04-29T00:00:00,Radzionkow,,2,Odra Wodzislaw,,1
2000-04-29T00:00:00,Ruch Chorzow,,3,LKS Lodz,,0
2000-04-29T00:00:00,Stomil Olsztyn,,1,Zaglebie,,1
2000-04-29T00:00:00,Wisla,,2,Lech Poznan,,0
2000-04-22T00:00:00,Amica Wronki,,0,Groclin,,1
2000-04-22T00:00:00,Gornik Z.,,1,Stomil Olsztyn,,0
2000-04-22T00:00:00,Legia,,4,Radzionkow,,2
2000-04-22T00:00:00,LKS Lodz,,0,Polonia Warszawa,,2
2000-04-22T00:00:00,Odra Wodzislaw,,2,Widzew Lodz,,0
2000-04-22T00:00:00,Wisla,,4,Ruch Chorzow,,0
2000-04-21T00:00:00,Zaglebie,,3,Pogon Szczecin,,1
2000-04-16T00:00:00,Groclin,,1,Zaglebie,,0
2000-04-16T00:00:00,Polonia Warszawa,,2,Wisla,,1
2000-04-15T00:00:00,Pogon Szczecin,,0,Gornik Z.,,1
2000-04-15T00:00:00,Radzionkow,,0,Amica Wronki,,2
2000-04-15T00:00:00,Ruch Chorzow,,2,Lech Poznan,,0
2000-04-15T00:00:00,Stomil Olsztyn,,1,LKS Lodz,,0
2000-04-15T00:00:00,Widzew Lodz,,3,Legia,,2
2000-04-15T00:00:00,Wisla Plock,,0,Odra Wodzislaw,,1
2000-04-09T00:00:00,Zaglebie,,3,Radzionkow,,3
2000-04-08T00:00:00,Gornik Z.,,1,Groclin,,2
2000-04-08T00:00:00,Lech Poznan,,0,Odra Wodzislaw,,1
2000-04-08T00:00:00,Legia,,1,Wisla Plock,,0
2000-04-08T00:00:00,LKS Lodz,,4,Pogon Szczecin,,3
2000-04-08T00:00:00,Ruch Chorzow,,2,Polonia Warszawa,,2
2000-04-08T00:00:00,Wisla,,4,Stomil Olsztyn,,2
2000-04-07T00:00:00,Amica Wronki,,2,Widzew Lodz,,0
2000-04-01T00:00:00,Groclin,,2,LKS Lodz,,1
2000-04-01T00:00:00,Odra Wodzislaw,,0,Legia,,2
2000-04-01T00:00:00,Pogon Szczecin,,3,Wisla,,3
2000-04-01T00:00:00,Polonia Warszawa,,5,Lech Poznan,,0
2000-04-01T00:00:00,Radzionkow,,1,Gornik Z.,,0
2000-04-01T00:00:00,Stomil Olsztyn,0,0,Ruch Chorzow,0,0
2000-04-01T00:00:00,Widzew Lodz,,2,Zaglebie,,1
2000-04-01T00:00:00,Wisla Plock,0,0,Amica Wronki,0,0
2000-03-26T00:00:00,Zaglebie,,5,Wisla Plock,,0
2000-03-25T00:00:00,Amica Wronki,,1,Odra Wodzislaw,,0
2000-03-25T00:00:00,Gornik Z.,,0,Widzew Lodz,,1
2000-03-25T00:00:00,Lech Poznan,,1,Legia,,2
2000-03-25T00:00:00,LKS Lodz,,1,Radzionkow,,0
2000-03-25T00:00:00,Polonia Warszawa,,2,Stomil Olsztyn,,0
2000-03-25T00:00:00,Ruch Chorzow,,2,Pogon Szczecin,,2
2000-03-25T00:00:00,Wisla,,3,Groclin,,0
2000-03-19T00:00:00,Widzew Lodz,,2,LKS Lodz,,0
2000-03-18T00:00:00,Groclin,,0,Ruch Chorzow,,3
2000-03-18T00:00:00,Legia,,2,Amica Wronki,,0
2000-03-18T00:00:00,Odra Wodzislaw,,1,Zaglebie,,1
2000-03-18T00:00:00,Pogon Szczecin,,0,Polonia Warszawa,,2
2000-03-18T00:00:00,Radzionkow,,4,Wisla,,1
2000-03-18T00:00:00,Stomil Olsztyn,,1,Lech Poznan,,1
2000-03-18T00:00:00,Wisla Plock,,1,Gornik Z.,,0
2000-03-15T00:00:00,Gornik Z.,,0,Odra Wodzislaw,,2
2000-03-15T00:00:00,Lech Poznan,,2,Amica Wronki,,1
2000-03-15T00:00:00,LKS Lodz,,1,Wisla Plock,,2
2000-03-15T00:00:00,Polonia Warszawa,,1,Groclin,,0
