datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2021-05-16T17:30:00,Cracovia,0,0,Warta Poznan,0,1
2021-05-16T17:30:00,Jagiellonia,1,2,Lechia Gdansk,0,1
2021-05-16T17:30:00,Lech Poznan,1,1,Gornik Z.,0,1
2021-05-16T17:30:00,Legia,1,1,Podbeskidzie,0,0
2021-05-16T17:30:00,Piast Gliwice,1,2,Wisla,3,3
2021-05-16T17:30:00,Pogon Szczecin,0,1,Rakow,1,3
2021-05-16T17:30:00,Slask Wroclaw,1,1,Stal Mielec,0,1
2021-05-16T17:30:00,Wisla Plock,2,4,Zaglebie,0,0
2021-05-10T18:00:00,Rakow,1,1,Piast Gliwice,0,0
2021-05-09T17:30:00,Stal Mielec,0,0,Legia,0,0
2021-05-09T15:00:00,Warta Poznan,1,2,Slask Wroclaw,0,3
2021-05-08T20:00:00,Wisla,0,1,Lech Poznan,1,2
2021-05-08T17:30:00,Lechia Gdansk,0,1,Cracovia,1,1
2021-05-08T15:00:00,Podbeskidzie,1,1,Wisla Plock,1,1
2021-05-07T20:30:00,Zaglebie,0,1,Pogon Szczecin,1,1
2021-05-07T18:00:00,Gornik Z.,1,3,Jagiellonia,1,1
2021-05-05T19:00:00,Stal Mielec,0,0,Rakow,0,1
2021-05-03T17:30:00,Cracovia,1,1,Gornik Z.,0,0
2021-05-03T15:00:00,Piast Gliwice,1,2,Podbeskidzie,0,0
2021-05-01T20:00:00,Lech Poznan,0,1,Stal Mielec,0,2
2021-05-01T17:30:00,Pogon Szczecin,0,1,Warta Poznan,0,1
2021-05-01T15:00:00,Legia,0,0,Wisla,0,0
2021-04-30T20:30:00,Slask Wroclaw,0,0,Zaglebie,0,0
2021-04-30T18:00:00,Wisla Plock,0,1,Lechia Gdansk,1,3
2021-04-28T19:00:00,Jagiellonia,0,0,Rakow,0,0
2021-04-25T17:30:00,Lechia Gdansk,0,0,Legia,0,1
2021-04-25T15:00:00,Stal Mielec,1,1,Pogon Szczecin,0,0
2021-04-25T12:30:00,Warta Poznan,1,2,Jagiellonia,0,0
2021-04-24T20:00:00,Wisla,0,0,Cracovia,0,0
