datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2006-06-18T18:00:00,Arka Gdynia,,2,Jagiellonia,,1
2006-06-15T18:00:00,Jagiellonia,,0,Arka Gdynia,,2
2006-05-13T20:30:00,Legia,,1,Wisla,,2
2006-05-13T17:00:00,Arka Gdynia,,0,Polonia Warszawa,,1
2006-05-13T17:00:00,Cracovia,,0,Zaglebie,,0
2006-05-13T17:00:00,GKS Belchatow,,1,Amica Wronki,,2
2006-05-13T17:00:00,Groclin,,0,Korona Kielce,,3
2006-05-13T17:00:00,Leczna,,1,Gornik Z.,,0
2006-05-13T17:00:00,Odra Wodzislaw,,1,Wisla Plock,,0
2006-05-13T17:00:00,Pogon Szczecin,,0,Lech Poznan,,0
2006-05-10T18:00:00,Amica Wronki,,6,Leczna,,0
2006-05-10T18:00:00,Gornik Z.,0,0,Legia,1,1
2006-05-10T18:00:00,Korona Kielce,,0,GKS Belchatow,,0
2006-05-10T18:00:00,Lech Poznan,,1,Odra Wodzislaw,,2
2006-05-10T18:00:00,Polonia Warszawa,,1,Pogon Szczecin,,1
2006-05-10T18:00:00,Wisla,,3,Arka Gdynia,,1
2006-05-10T18:00:00,Wisla Plock,,1,Cracovia,,0
2006-05-10T18:00:00,Zaglebie,,2,Groclin,,0
2006-05-07T15:00:00,Cracovia,,3,Lech Poznan,,2
2006-05-07T13:45:00,GKS Belchatow,,3,Zaglebie,,0
2006-05-06T18:00:00,Arka Gdynia,,0,Pogon Szczecin,,0
2006-05-06T18:00:00,Groclin,,3,Wisla Plock,,0
2006-05-06T18:00:00,Leczna,,3,Korona Kielce,,0
2006-05-06T18:00:00,Odra Wodzislaw,,0,Polonia Warszawa,,0
2006-05-06T17:30:00,Wisla,,2,Gornik Z.,,0
2006-05-05T20:00:00,Legia,,1,Amica Wronki,,0
2006-04-30T16:00:00,Polonia Warszawa,,1,Cracovia,,3
2006-04-29T20:00:00,Korona Kielce,,2,Legia,,2
2006-04-29T18:00:00,Gornik Z.,,2,Arka Gdynia,,0
2006-04-29T18:00:00,Lech Poznan,,4,Groclin,,1
2006-04-29T18:00:00,Pogon Szczecin,,1,Odra Wodzislaw,,0
2006-04-29T18:00:00,Wisla Plock,,0,GKS Belchatow,,1
2006-04-29T18:00:00,Zaglebie,,2,Leczna,,0
2006-04-28T20:00:00,Amica Wronki,,0,Wisla,,1
2006-04-23T14:30:00,Polonia Warszawa,,1,Groclin,,2
2006-04-22T20:00:00,Legia,,1,Zaglebie,,0
2006-04-22T18:00:00,Arka Gdynia,,1,Odra Wodzislaw,,1
2006-04-22T18:00:00,Cracovia,,1,Pogon Szczecin,,0
2006-04-22T18:00:00,GKS Belchatow,,1,Lech Poznan,,1
2006-04-22T18:00:00,Gornik Z.,,0,Amica Wronki,,2
2006-04-22T18:00:00,Leczna,,2,Wisla Plock,,1
2006-04-21T20:00:00,Korona Kielce,,1,Wisla,,0
2006-04-19T18:30:00,Gornik Z.,,2,Pogon Szczecin,,1
2006-04-19T18:30:00,Leczna,,0,Groclin,,0
2006-04-19T18:30:00,Zaglebie,,2,Wisla Plock,,0
2006-04-18T18:30:00,Korona Kielce,,1,Lech Poznan,,1
2006-04-15T18:15:00,Wisla Plock,,0,Legia,,1
2006-04-15T16:00:00,Wisla,,2,Zaglebie,,0
2006-04-15T15:30:00,Amica Wronki,,1,Arka Gdynia,,1
2006-04-15T15:30:00,Lech Poznan,,1,Leczna,,0
2006-04-15T15:30:00,Odra Wodzislaw,,1,Cracovia,,0
2006-04-15T15:30:00,Pogon Szczecin,,1,Groclin,,3
2006-04-15T15:30:00,Polonia Warszawa,,0,GKS Belchatow,,0
2006-04-15T13:30:00,Korona Kielce,,4,Gornik Z.,,1
2006-04-12T20:00:00,Legia,,3,Lech Poznan,,1
2006-04-12T18:30:00,Leczna,,0,Polonia Warszawa,,1
2006-04-11T20:00:00,Amica Wronki,,0,Korona Kielce,,3
2006-04-11T18:30:00,Arka Gdynia,,1,Cracovia,,1
2006-04-11T18:30:00,GKS Belchatow,,2,Pogon Szczecin,,0
2006-04-11T18:30:00,Gornik Z.,,2,Zaglebie,,2
2006-04-11T18:30:00,Groclin,,0,Odra Wodzislaw,,0
2006-04-11T18:30:00,Wisla,,4,Wisla Plock,,0
2006-04-09T14:30:00,Polonia Warszawa,,0,Legia,,2
2006-04-08T20:00:00,Lech Poznan,,2,Wisla,,1
2006-04-08T18:00:00,Cracovia,,1,Groclin,,3
2006-04-08T18:00:00,Odra Wodzislaw,,0,GKS Belchatow,,2
2006-04-08T18:00:00,Pogon Szczecin,,2,Leczna,,1
2006-04-08T18:00:00,Wisla Plock,,1,Gornik Z.,,0
2006-04-07T20:00:00,Zaglebie,,2,Amica Wronki,,0
2006-04-07T19:00:00,Korona Kielce,,1,Arka Gdynia,,0
2006-04-04T18:30:00,Korona Kielce,,0,Pogon Szczecin,,1
