datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2011-05-29T17:00:00,GKS Belchatow,0,1,Cracovia,0,0
2011-05-29T17:00:00,Gornik Z.,1,4,Widzew Lodz,0,0
2011-05-29T17:00:00,Jagiellonia,0,2,Ruch Chorzow,1,1
2011-05-29T17:00:00,Lech Poznan,2,4,Korona Kielce,0,0
2011-05-29T17:00:00,Lechia Gdansk,1,1,Zaglebie,0,2
2011-05-29T17:00:00,Legia,2,4,Polonia Bytom,0,0
2011-05-29T17:00:00,Slask Wroclaw,0,5,Arka Gdynia,0,0
2011-05-29T17:00:00,Wisla,0,0,Polonia Warszawa,2,2
2011-05-25T19:00:00,Arka Gdynia,0,2,Legia,2,5
2011-05-25T19:00:00,Cracovia,1,3,Jagiellonia,0,0
2011-05-25T19:00:00,Korona Kielce,0,1,Gornik Z.,0,0
2011-05-25T19:00:00,Polonia Bytom,0,1,Lech Poznan,1,2
2011-05-25T19:00:00,Polonia Warszawa,0,0,GKS Belchatow,0,0
2011-05-25T19:00:00,Ruch Chorzow,1,1,Slask Wroclaw,2,2
2011-05-25T19:00:00,Widzew Lodz,1,1,Lechia Gdansk,0,0
2011-05-25T19:00:00,Zaglebie,0,0,Wisla,1,3
2011-05-22T17:15:00,Ruch Chorzow,0,0,Polonia Warszawa,2,3
2011-05-22T14:45:00,Lechia Gdansk,0,2,Lech Poznan,1,1
2011-05-21T19:15:00,Arka Gdynia,1,2,Polonia Bytom,0,1
2011-05-21T17:00:00,Cracovia,1,1,Widzew Lodz,2,2
2011-05-21T15:45:00,Legia,0,2,Wisla,0,0
2011-05-21T14:45:00,Jagiellonia,0,4,Korona Kielce,0,0
2011-05-20T20:00:00,Gornik Z.,2,3,Slask Wroclaw,1,1
2011-05-20T17:45:00,GKS Belchatow,0,0,Zaglebie,0,2
2011-05-15T17:15:00,Widzew Lodz,1,2,Zaglebie,0,1
2011-05-15T14:45:00,Wisla,1,1,Cracovia,0,0
2011-05-14T19:15:00,Lech Poznan,1,1,Ruch Chorzow,0,0
2011-05-14T18:15:00,Lechia Gdansk,0,0,Polonia Warszawa,0,0
2011-05-14T17:00:00,Slask Wroclaw,1,4,GKS Belchatow,2,2
2011-05-14T14:45:00,Korona Kielce,1,1,Arka Gdynia,0,0
2011-05-13T20:00:00,Jagiellonia,0,0,Legia,0,0
2011-05-13T20:00:00,Polonia Bytom,0,1,Gornik Z.,0,2
2011-05-11T20:45:00,Korona Kielce,1,2,Lechia Gdansk,0,3
2011-05-11T20:00:00,Wisla,0,1,Lech Poznan,0,0
2011-05-11T18:30:00,Widzew Lodz,1,1,GKS Belchatow,0,1
2011-05-11T16:15:00,Arka Gdynia,0,0,Ruch Chorzow,1,2
2011-05-10T20:45:00,Gornik Z.,0,1,Legia,0,1
2011-05-10T20:45:00,Zaglebie,0,0,Slask Wroclaw,0,1
2011-05-10T18:30:00,Polonia Warszawa,0,2,Jagiellonia,0,0
2011-05-10T16:15:00,Polonia Bytom,0,1,Cracovia,1,2
2011-05-08T17:15:00,GKS Belchatow,0,1,Arka Gdynia,1,1
2011-05-08T14:45:00,Lechia Gdansk,0,0,Wisla,2,3
2011-05-07T19:15:00,Jagiellonia,0,1,Widzew Lodz,3,3
2011-05-07T18:15:00,Lech Poznan,1,2,Gornik Z.,0,0
2011-05-07T17:00:00,Slask Wroclaw,0,0,Polonia Bytom,0,0
2011-05-07T14:45:00,Cracovia,1,3,Polonia Warszawa,0,1
2011-05-06T20:00:00,Legia,0,3,Korona Kielce,1,1
2011-05-06T17:45:00,Ruch Chorzow,1,2,Zaglebie,0,2
2011-05-01T17:30:00,Arka Gdynia,1,2,Lechia Gdansk,0,2
2011-05-01T15:15:00,Ruch Chorzow,1,1,Cracovia,0,0
2011-04-30T19:15:00,Polonia Warszawa,0,0,Slask Wroclaw,0,1
2011-04-30T17:00:00,Polonia Bytom,3,3,Jagiellonia,0,2
2011-04-30T16:15:00,Wisla,0,0,Gornik Z.,1,2
2011-04-30T14:45:00,GKS Belchatow,0,1,Korona Kielce,0,0
2011-04-29T20:30:00,Zaglebie,0,1,Lech Poznan,0,0
