datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2003-06-21T16:00:00,Szczakowianka,,0,Swit,,3
2003-06-21T16:00:00,Zaglebie,,1,Leczna,,2
2003-06-14T16:00:00,Leczna,,1,Zaglebie,,0
2003-06-14T16:00:00,Swit,,1,Szczakowianka,,0
2003-06-03T18:00:00,Amica Wronki,0,0,Groclin,0,1
2003-06-03T18:00:00,Polonia Warszawa,0,1,GKS Katowice,1,1
2003-06-03T18:00:00,Ruch Chorzow,3,3,Pogon Szczecin,0,0
2003-06-03T18:00:00,Szczakowianka,1,1,Gornik Z.,1,1
2003-06-03T18:00:00,Widzew Lodz,1,2,Ostrowiec Swietokrzyski,0,1
2003-06-03T18:00:00,Wisla Plock,0,0,Odra Wodzislaw,0,1
2003-06-03T18:00:00,Zaglebie,1,1,Legia,2,3
2003-06-03T00:00:00,Lech Poznan,1,2,Wisla,0,4
2003-05-31T16:00:00,GKS Katowice,0,1,Amica Wronki,1,1
2003-05-31T16:00:00,Gornik Z.,0,0,Lech Poznan,0,0
2003-05-31T16:00:00,Groclin,1,4,Zaglebie,0,0
2003-05-31T16:00:00,Legia,0,3,Ruch Chorzow,1,3
2003-05-31T16:00:00,Odra Wodzislaw,0,2,Polonia Warszawa,1,2
2003-05-31T16:00:00,Ostrowiec Swietokrzyski,0,0,Wisla Plock,0,2
2003-05-31T16:00:00,Pogon Szczecin,0,0,Szczakowianka,1,1
2003-05-31T16:00:00,Wisla,0,1,Widzew Lodz,0,0
2003-05-25T17:00:00,Szczakowianka,0,1,Legia,0,1
2003-05-25T17:00:00,Wisla Plock,0,0,Wisla,0,3
2003-05-24T19:00:00,Amica Wronki,2,2,Zaglebie,0,2
2003-05-24T19:00:00,Lech Poznan,3,6,Pogon Szczecin,0,0
2003-05-24T19:00:00,Widzew Lodz,1,1,Gornik Z.,0,0
2003-05-24T18:00:00,GKS Katowice,2,2,Odra Wodzislaw,0,1
2003-05-24T18:00:00,Ruch Chorzow,0,1,Groclin,0,1
2003-05-24T17:00:00,Polonia Warszawa,0,2,Ostrowiec Swietokrzyski,1,1
2003-05-21T19:00:00,Gornik Z.,1,1,Wisla Plock,1,2
2003-05-21T19:00:00,Groclin,2,5,Szczakowianka,0,0
2003-05-21T19:00:00,Legia,0,2,Lech Poznan,0,0
2003-05-21T19:00:00,Ostrowiec Swietokrzyski,0,0,GKS Katowice,1,3
2003-05-21T19:00:00,Wisla,1,3,Polonia Warszawa,0,0
2003-05-21T18:00:00,Pogon Szczecin,0,0,Widzew Lodz,1,1
2003-05-21T17:30:00,Zaglebie,1,2,Ruch Chorzow,1,1
2003-05-20T20:30:00,Odra Wodzislaw,0,0,Amica Wronki,1,3
2003-05-18T17:15:00,GKS Katowice,0,1,Wisla,0,0
2003-05-17T19:00:00,Amica Wronki,1,2,Ruch Chorzow,1,1
2003-05-17T19:00:00,Wisla Plock,0,2,Pogon Szczecin,1,1
2003-05-17T17:00:00,Odra Wodzislaw,2,2,Ostrowiec Swietokrzyski,0,1
2003-05-17T17:00:00,Polonia Warszawa,0,1,Gornik Z.,1,1
2003-05-17T17:00:00,Szczakowianka,1,1,Zaglebie,0,2
2003-05-17T16:00:00,Widzew Lodz,0,1,Legia,0,3
2003-05-16T20:00:00,Lech Poznan,1,2,Groclin,1,3
2003-05-11T18:30:00,Gornik Z.,0,1,GKS Katowice,1,3
2003-05-11T17:00:00,Legia,,3,Wisla Plock,,0
2003-05-10T19:30:00,Wisla,2,4,Odra Wodzislaw,0,0
2003-05-10T19:00:00,Ostrowiec Swietokrzyski,0,0,Amica Wronki,1,2
2003-05-10T19:00:00,Ruch Chorzow,1,1,Szczakowianka,0,1
2003-05-10T17:00:00,Zaglebie,0,1,Lech Poznan,0,1
2003-05-10T00:00:00,Pogon Szczecin,0,0,Polonia Warszawa,0,2
2003-05-09T19:00:00,Groclin,1,1,Widzew Lodz,0,1
2003-05-04T14:30:00,Polonia Warszawa,0,0,Legia,0,1
2003-05-03T19:00:00,Amica Wronki,0,1,Szczakowianka,1,2
2003-05-03T19:00:00,GKS Katowice,1,2,Pogon Szczecin,0,0
2003-05-03T19:00:00,Lech Poznan,0,0,Ruch Chorzow,0,0
2003-05-03T19:00:00,Ostrowiec Swietokrzyski,0,0,Wisla,0,1
2003-05-03T19:00:00,Widzew Lodz,1,2,Zaglebie,0,0
