datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2008-05-10T19:00:00,GKS Belchatow,,1,Cracovia,,1
2008-05-10T19:00:00,Lech Poznan,,1,LKS Lodz,,2
2008-05-10T19:00:00,Legia,,3,Polonia Bytom,,1
2008-05-10T19:00:00,Odra Wodzislaw,,2,Groclin,,3
2008-05-10T19:00:00,Ruch Chorzow,,4,Jagiellonia,,0
2008-05-10T19:00:00,Widzew Lodz,,2,Gornik Z.,,1
2008-05-10T19:00:00,Wisla,,4,Zaglebie Sosnowiec,,0
2008-05-10T19:00:00,Zaglebie,,1,Korona Kielce,,0
2008-05-07T19:00:00,Cracovia,,3,Odra Wodzislaw,,0
2008-05-07T19:00:00,Gornik Z.,,0,Zaglebie,,1
2008-05-07T19:00:00,Groclin,,0,Wisla,,0
2008-05-07T19:00:00,Jagiellonia,,1,Legia,,2
2008-05-07T19:00:00,Korona Kielce,,1,Widzew Lodz,,1
2008-05-07T19:00:00,LKS Lodz,,1,Ruch Chorzow,,1
2008-05-07T19:00:00,Polonia Bytom,,2,Lech Poznan,,2
2008-05-07T19:00:00,Zaglebie Sosnowiec,,0,GKS Belchatow,,0
2008-05-04T17:00:00,Wisla,,5,LKS Lodz,,2
2008-05-04T14:45:00,Korona Kielce,,1,Groclin,,1
2008-05-03T20:00:00,Ruch Chorzow,,0,Legia,,0
2008-05-03T18:00:00,GKS Belchatow,,0,Gornik Z.,,0
2008-05-03T18:00:00,Odra Wodzislaw,,0,Polonia Bytom,,2
2008-05-03T18:00:00,Zaglebie,,3,Cracovia,,1
2008-05-02T20:00:00,Lech Poznan,,6,Jagiellonia,,1
2008-05-02T19:00:00,Widzew Lodz,,0,Zaglebie Sosnowiec,,1
2008-04-27T17:00:00,Legia,,2,Wisla,,1
2008-04-26T18:15:00,Cracovia,,3,Lech Poznan,,2
2008-04-26T18:00:00,Gornik Z.,,0,Korona Kielce,,3
2008-04-26T18:00:00,Groclin,,3,Widzew Lodz,,0
2008-04-26T18:00:00,Jagiellonia,,2,Odra Wodzislaw,,3
2008-04-26T18:00:00,LKS Lodz,,2,GKS Belchatow,,0
2008-04-26T18:00:00,Zaglebie Sosnowiec,,0,Zaglebie,,3
2008-04-25T20:00:00,Polonia Bytom,,1,Ruch Chorzow,,1
2008-04-20T17:00:00,Wisla,,2,Cracovia,,1
2008-04-20T16:00:00,Gornik Z.,,1,LKS Lodz,,1
2008-04-19T20:00:00,Lech Poznan,,2,Groclin,,1
2008-04-19T18:00:00,GKS Belchatow,,2,Ruch Chorzow,,0
2008-04-19T18:00:00,Korona Kielce,,2,Zaglebie Sosnowiec,,0
2008-04-19T18:00:00,Odra Wodzislaw,,0,Legia,,2
2008-04-19T18:00:00,Zaglebie,,5,Jagiellonia,,2
2008-04-18T20:00:00,Widzew Lodz,,2,Polonia Bytom,,4
2008-04-13T16:00:00,Ruch Chorzow,,3,Odra Wodzislaw,,2
2008-04-13T14:45:00,Groclin,,2,Zaglebie,,0
2008-04-12T20:00:00,Jagiellonia,,1,Wisla,,2
2008-04-12T18:00:00,Cracovia,,1,Korona Kielce,,1
2008-04-12T18:00:00,Polonia Bytom,,0,GKS Belchatow,,0
2008-04-12T17:00:00,Legia,,0,Lech Poznan,,1
