datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2002-05-12T16:00:00,Ostrowiec Swietokrzyski,,2,Leczna,,1
2002-05-12T16:00:00,Radomsko,,1,Szczakowianka,,0
2002-05-08T16:00:00,Leczna,,0,Ostrowiec Swietokrzyski,,1
2002-05-08T16:00:00,Szczakowianka,,2,Radomsko,,0
2002-05-05T17:15:00,Groclin,2,2,Slask Wroclaw,1,1
2002-05-05T17:15:00,Radomsko,0,0,Gornik Z.,1,2
2002-05-05T17:15:00,Widzew Lodz,2,4,Stomil Olsztyn,1,1
2002-05-05T00:00:00,Zaglebie,0,0,Ostrowiec Swietokrzyski,1,1
2002-05-04T17:00:00,Odra Wodzislaw,0,1,Pogon Szczecin,1,1
2002-05-04T17:00:00,Polonia Warszawa,0,0,GKS Katowice,0,0
2002-05-04T17:00:00,Ruch Chorzow,0,1,Legia,1,1
2002-05-04T17:00:00,Wisla,1,1,Amica Wronki,0,0
2002-04-28T17:15:00,Amica Wronki,3,4,Polonia Warszawa,0,0
2002-04-28T17:15:00,GKS Katowice,0,0,Wisla,0,1
2002-04-28T17:15:00,Legia,0,0,Odra Wodzislaw,0,0
2002-04-28T17:15:00,Pogon Szczecin,0,1,Ruch Chorzow,1,1
2002-04-27T16:00:00,Gornik Z.,2,3,Zaglebie,1,1
2002-04-27T16:00:00,Ostrowiec Swietokrzyski,0,2,Radomsko,0,1
2002-04-27T16:00:00,Slask Wroclaw,0,1,Widzew Lodz,1,1
2002-04-27T16:00:00,Stomil Olsztyn,0,1,Groclin,1,2
2002-04-24T19:00:00,Wisla,1,1,Legia,0,1
2002-04-24T19:00:00,Widzew Lodz,0,2,Gornik Z.,0,0
2002-04-24T16:00:00,Odra Wodzislaw,0,0,GKS Katowice,0,0
2002-04-24T16:00:00,Polonia Warszawa,2,5,Pogon Szczecin,0,0
2002-04-24T16:00:00,Ruch Chorzow,0,2,Amica Wronki,1,1
2002-04-24T16:00:00,Groclin,1,4,Ostrowiec Swietokrzyski,0,0
2002-04-24T16:00:00,Stomil Olsztyn,0,1,Radomsko,0,1
2002-04-24T16:00:00,Zaglebie,0,1,Slask Wroclaw,1,2
2002-04-21T17:00:00,GKS Katowice,0,0,Amica Wronki,0,1
2002-04-20T18:15:00,Legia,1,1,Pogon Szczecin,0,0
2002-04-20T16:00:00,Odra Wodzislaw,1,3,Ruch Chorzow,1,1
2002-04-20T16:00:00,Gornik Z.,0,1,Ostrowiec Swietokrzyski,1,1
2002-04-20T16:00:00,Radomsko,0,0,Zaglebie,1,3
2002-04-20T16:00:00,Slask Wroclaw,1,3,Stomil Olsztyn,1,1
2002-04-20T16:00:00,Widzew Lodz,1,1,Groclin,0,1
2002-04-19T20:00:00,Wisla,3,4,Polonia Warszawa,1,1
2002-04-14T14:30:00,Ostrowiec Swietokrzyski,0,0,Widzew Lodz,0,0
2002-04-13T18:15:00,Ruch Chorzow,1,1,Wisla,0,2
2002-04-13T16:00:00,Pogon Szczecin,0,0,GKS Katowice,0,1
2002-04-13T16:00:00,Polonia Warszawa,1,2,Odra Wodzislaw,0,1
2002-04-13T16:00:00,Gornik Z.,2,2,Groclin,0,0
2002-04-13T16:00:00,Radomsko,0,1,Slask Wroclaw,1,1
2002-04-13T16:00:00,Zaglebie,2,3,Stomil Olsztyn,0,1
2002-04-12T19:00:00,Amica Wronki,0,0,Legia,0,0
2002-04-07T18:00:00,Pogon Szczecin,0,1,Wisla,1,2
2002-04-06T18:15:00,Ruch Chorzow,1,2,GKS Katowice,0,0
2002-04-06T16:00:00,Odra Wodzislaw,2,2,Amica Wronki,2,2
2002-04-06T16:00:00,Groclin,1,1,Radomsko,0,0
2002-04-06T16:00:00,Slask Wroclaw,0,1,Gornik Z.,1,2
2002-04-06T16:00:00,Stomil Olsztyn,1,1,Ostrowiec Swietokrzyski,0,0
2002-04-06T16:00:00,Widzew Lodz,1,2,Zaglebie,0,0
2002-04-05T20:00:00,Legia,1,3,Polonia Warszawa,0,0
2002-03-30T18:15:00,Amica Wronki,0,1,Pogon Szczecin,0,0
2002-03-30T16:00:00,GKS Katowice,1,3,Legia,2,3
2002-03-30T14:30:00,Polonia Warszawa,0,0,Ruch Chorzow,0,0
2002-03-30T14:30:00,Wisla,1,1,Odra Wodzislaw,0,1
2002-03-30T14:30:00,Gornik Z.,0,4,Stomil Olsztyn,0,0
2002-03-30T14:30:00,Ostrowiec Swietokrzyski,2,3,Slask Wroclaw,0,1
2002-03-30T14:30:00,Radomsko,1,1,Widzew Lodz,0,0
2002-03-29T15:00:00,Zaglebie,0,1,Groclin,0,0
2002-03-24T17:15:00,Gornik Z.,3,4,Radomsko,1,1
2002-03-23T18:15:00,Legia,0,2,Ruch Chorzow,1,1
2002-03-23T14:30:00,GKS Katowice,0,0,Polonia Warszawa,0,0
2002-03-23T14:30:00,Pogon Szczecin,1,2,Odra Wodzislaw,0,1
