datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2014-06-01T18:00:00,Gornik Z.,0,0,Lechia Gdansk,0,2
2014-06-01T18:00:00,Legia,0,2,Lech Poznan,0,0
2014-06-01T18:00:00,Ruch Chorzow,0,0,Pogon Szczecin,0,0
2014-06-01T18:00:00,Wisla,2,2,Zawisza,1,1
2014-05-31T20:30:00,Cracovia,2,2,Jagiellonia,1,2
2014-05-31T20:30:00,Korona Kielce,1,1,Slask Wroclaw,2,5
2014-05-31T20:30:00,Piast Gliwice,2,2,Podbeskidzie,0,2
2014-05-31T20:30:00,Zaglebie,,0,Widzew Lodz,,3
2014-05-28T20:30:00,Widzew Lodz,1,2,Piast Gliwice,0,1
2014-05-28T20:30:00,Lech Poznan,2,4,Ruch Chorzow,0,0
2014-05-28T20:30:00,Lechia Gdansk,0,2,Wisla,1,2
2014-05-28T20:30:00,Pogon Szczecin,0,0,Legia,0,1
2014-05-28T20:30:00,Zawisza,0,0,Gornik Z.,1,1
2014-05-27T20:30:00,Jagiellonia,3,4,Korona Kielce,0,4
2014-05-27T20:30:00,Podbeskidzie,0,2,Zaglebie,0,0
2014-05-27T20:30:00,Slask Wroclaw,1,1,Cracovia,0,0
2014-05-25T18:00:00,Zawisza,0,0,Lechia Gdansk,0,0
2014-05-25T15:30:00,Legia,0,1,Ruch Chorzow,1,2
2014-05-24T15:30:00,Lech Poznan,0,0,Pogon Szczecin,0,0
2014-05-24T13:00:00,Wisla,2,2,Gornik Z.,1,3
2014-05-23T20:30:00,Piast Gliwice,0,2,Zaglebie,0,0
2014-05-23T18:00:00,Cracovia,1,1,Korona Kielce,0,1
2014-05-22T20:30:00,Podbeskidzie,1,3,Widzew Lodz,0,0
2014-05-22T18:00:00,Jagiellonia,0,0,Slask Wroclaw,2,3
2014-05-19T18:00:00,Ruch Chorzow,2,2,Wisla,2,2
2014-05-18T18:00:00,Gornik Z.,1,2,Legia,1,3
2014-05-18T15:30:00,Zaglebie,0,1,Cracovia,1,2
2014-05-17T20:30:00,Pogon Szczecin,1,1,Zawisza,0,2
2014-05-17T18:00:00,Korona Kielce,0,0,Piast Gliwice,0,1
2014-05-17T15:30:00,Slask Wroclaw,0,0,Podbeskidzie,0,0
2014-05-16T20:30:00,Lechia Gdansk,2,2,Lech Poznan,1,1
2014-05-16T18:00:00,Widzew Lodz,1,1,Jagiellonia,1,1
2014-05-12T18:00:00,Slask Wroclaw,0,1,Widzew Lodz,0,0
2014-05-11T18:00:00,Ruch Chorzow,0,3,Zawisza,0,1
2014-05-11T15:30:00,Korona Kielce,1,3,Podbeskidzie,1,2
2014-05-10T20:30:00,Lech Poznan,1,2,Gornik Z.,1,1
2014-05-10T18:00:00,Pogon Szczecin,0,0,Lechia Gdansk,2,2
2014-05-10T15:30:00,Cracovia,0,1,Piast Gliwice,2,5
2014-05-09T20:30:00,Legia,3,5,Wisla,0,0
2014-05-09T18:00:00,Jagiellonia,1,1,Zaglebie,0,0
2014-05-05T20:30:00,Zaglebie,0,0,Korona Kielce,0,0
2014-05-05T18:00:00,Zawisza,0,1,Lech Poznan,1,2
2014-05-04T18:00:00,Gornik Z.,2,2,Ruch Chorzow,0,0
2014-05-04T15:30:00,Widzew Lodz,1,2,Cracovia,0,0
2014-05-03T20:30:00,Wisla,3,5,Pogon Szczecin,0,0
2014-05-03T18:00:00,Lechia Gdansk,0,0,Legia,0,1
2014-05-03T15:30:00,Piast Gliwice,0,0,Slask Wroclaw,0,0
2014-05-01T18:00:00,Podbeskidzie,0,2,Jagiellonia,0,1
2014-04-28T18:00:00,Pogon Szczecin,2,2,Gornik Z.,1,2
2014-04-27T18:00:00,Ruch Chorzow,0,0,Lechia Gdansk,0,0
2014-04-27T15:30:00,Korona Kielce,0,2,Widzew Lodz,2,2
2014-04-26T20:30:00,Legia,0,2,Zawisza,0,0
2014-04-26T18:00:00,Jagiellonia,2,4,Piast Gliwice,1,3
2014-04-26T15:30:00,Slask Wroclaw,0,1,Zaglebie,0,0
2014-04-25T20:30:00,Lech Poznan,2,3,Wisla,0,0
2014-04-25T18:00:00,Cracovia,0,0,Podbeskidzie,0,1
2014-04-12T18:00:00,Gornik Z.,0,0,Lech Poznan,2,3
2014-04-12T18:00:00,Jagiellonia,0,1,Piast Gliwice,1,1
2014-04-12T18:00:00,Korona Kielce,0,1,Cracovia,0,0
2014-04-12T18:00:00,Pogon Szczecin,0,1,Widzew Lodz,0,0
2014-04-12T18:00:00,Slask Wroclaw,0,1,Lechia Gdansk,0,0
2014-04-12T18:00:00,Wisla,0,0,Podbeskidzie,1,1
2014-04-12T18:00:00,Zaglebie,0,1,Legia,3,3
2014-04-12T18:00:00,Zawisza,0,0,Ruch Chorzow,1,3
2014-04-07T18:00:00,Ruch Chorzow,1,2,Korona Kielce,0,0
2014-04-06T18:00:00,Legia,0,3,Zawisza,0,0
2014-04-06T15:30:00,Piast Gliwice,1,2,Pogon Szczecin,1,2
2014-04-05T20:30:00,Lech Poznan,3,6,Jagiellonia,0,1
2014-04-05T18:00:00,Widzew Lodz,1,2,Wisla,0,1
2014-04-05T15:30:00,Lechia Gdansk,1,2,Zaglebie,1,1
2014-04-04T20:30:00,Cracovia,1,2,Gornik Z.,0,0
2014-04-04T18:00:00,Podbeskidzie,1,3,Slask Wroclaw,2,3
2014-03-31T18:00:00,Zaglebie,0,3,Wisla,0,1
2014-03-30T18:00:00,Gornik Z.,3,3,Jagiellonia,1,3
2014-03-30T15:30:00,Zawisza,0,1,Slask Wroclaw,0,0
2014-03-29T20:30:00,Lechia Gdansk,0,3,Piast Gliwice,0,1
2014-03-29T18:00:00,Cracovia,1,1,Widzew Lodz,0,1
2014-03-29T15:30:00,Legia,1,1,Lech Poznan,0,0
2014-03-28T20:30:00,Korona Kielce,2,2,Pogon Szczecin,0,2
2014-03-28T18:00:00,Ruch Chorzow,0,0,Podbeskidzie,0,1
2014-03-24T18:00:00,Piast Gliwice,1,1,Legia,1,2
2014-03-23T18:00:00,Slask Wroclaw,1,1,Gornik Z.,0,1
2014-03-23T15:30:00,Pogon Szczecin,1,3,Ruch Chorzow,0,1
2014-03-23T13:00:00,Podbeskidzie,0,1,Cracovia,1,1
2014-03-22T18:30:00,Lech Poznan,1,2,Lechia Gdansk,0,1
2014-03-22T15:30:00,Jagiellonia,0,1,Korona Kielce,1,1
