datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2019-07-31T17:00:00,R. Rzeszow,0,1,S. Rzeszow,0,0
2019-07-28T20:15:00,GKS Katowice,0,0,S. Rzeszow,1,2
2019-07-28T17:30:00,Bytovia Bytow,0,1,R. Rzeszow,0,2
2019-07-25T17:00:00,Elana Torun,5,6,Gryf Wejherowo,0,0
2019-07-25T17:00:00,Garbarnia,2,3,Elblag,1,2
2019-07-25T17:00:00,GKS Katowice,1,1,R. Rzeszow,1,1
2019-07-25T17:00:00,Lech Poznan 2,0,0,Blekitni Stargard,0,3
2019-07-25T17:00:00,Legionowo,0,0,Leczna,0,2
2019-07-25T17:00:00,Polkowice,1,2,Bytovia Bytow,1,2
2019-07-25T17:00:00,S. Rzeszow,2,4,Skra,0,0
2019-07-25T17:00:00,S. Wola,0,0,Pogon Siedlce,1,3
2019-07-25T17:00:00,Widzew Lodz,0,0,Pruszkow,1,1
2019-07-19T19:00:00,Pruszkow,1,3,Elana Torun,1,2
2019-07-19T18:00:00,Bytovia Bytow,0,1,Lech Poznan 2,0,1
2019-07-19T17:40:00,Leczna,2,2,S. Rzeszow,1,2
2019-07-19T17:30:00,Skra,0,2,Pogon Siedlce,0,2
2019-07-19T17:00:00,S. Wola,2,2,GKS Katowice,0,0
2019-07-19T16:00:00,Blekitni Stargard,2,2,Garbarnia,2,3
2019-07-19T16:00:00,Elblag,1,2,Legionowo,0,1
2019-07-19T15:00:00,Gryf Wejherowo,0,0,Polkowice,2,3
2019-07-19T13:05:00,R. Rzeszow,0,1,Widzew Lodz,0,0
2019-07-15T20:08:00,Elana Torun,2,2,R. Rzeszow,2,2
2019-07-15T19:10:00,Widzew Lodz,3,3,S. Wola,0,0
2019-07-15T17:45:00,Skra,0,0,Leczna,0,0
2019-07-15T17:00:00,Garbarnia,0,1,Bytovia Bytow,2,2
2019-07-15T17:00:00,Lech Poznan 2,4,5,Gryf Wejherowo,0,0
2019-07-15T17:00:00,Pogon Siedlce,0,0,GKS Katowice,0,2
2019-07-15T17:00:00,Polkowice,0,1,Pruszkow,0,2
2019-07-15T17:00:00,S. Rzeszow,2,2,Elblag,0,0
2019-07-15T12:00:00,Legionowo,0,0,Blekitni Stargard,0,1
2019-07-12T13:05:00,GKS Katowice,1,1,Widzew Lodz,0,1
2019-07-11T19:00:00,Pruszkow,0,1,Lech Poznan 2,1,2
2019-07-11T18:00:00,Bytovia Bytow,2,4,Legionowo,0,3
2019-07-11T17:00:00,Blekitni Stargard,0,0,S. Rzeszow,0,1
2019-07-11T17:00:00,Gryf Wejherowo,0,0,Garbarnia,1,4
2019-07-11T17:00:00,Leczna,1,2,Pogon Siedlce,0,3
2019-07-11T17:00:00,R. Rzeszow,0,1,Polkowice,0,1
2019-07-11T16:00:00,Elblag,0,1,Skra,2,2
2019-07-10T17:00:00,S. Wola,1,5,Elana Torun,0,1
2019-07-05T17:30:00,Skra,0,2,Blekitni Stargard,0,1
2019-07-05T17:00:00,Garbarnia,1,1,Pruszkow,0,0
2019-07-05T17:00:00,Lech Poznan 2,1,2,R. Rzeszow,0,0
2019-07-05T17:00:00,Pogon Siedlce,0,3,Widzew Lodz,1,1
2019-07-05T17:00:00,S. Rzeszow,1,2,Bytovia Bytow,0,1
2019-07-05T13:05:00,Leczna,1,1,Elblag,0,0
2019-07-04T20:08:00,Elana Torun,1,1,GKS Katowice,1,2
2019-07-04T17:00:00,S. Wola,2,3,Polkowice,0,0
2019-07-04T12:00:00,Legionowo,2,5,Gryf Wejherowo,0,2
2019-07-01T20:05:00,Widzew Lodz,1,1,Elana Torun,1,1
2019-07-01T18:00:00,Bytovia Bytow,1,1,Skra,0,1
2019-07-01T18:00:00,GKS Katowice,0,1,Polkowice,1,2
2019-07-01T17:00:00,Blekitni Stargard,0,1,Leczna,1,2
2019-07-01T17:00:00,Gryf Wejherowo,0,0,S. Rzeszow,1,2
2019-07-01T17:00:00,Pruszkow,1,4,Legionowo,0,0
2019-07-01T17:00:00,R. Rzeszow,1,1,Garbarnia,0,2
2019-07-01T17:00:00,S. Wola,2,2,Lech Poznan 2,1,1
2019-07-01T16:00:00,Elblag,0,1,Pogon Siedlce,0,0
2020-06-28T13:05:00,Polkowice,4,4,Widzew Lodz,2,3
2020-06-27T17:40:00,Leczna,1,2,Bytovia Bytow,0,0
2020-06-27T17:30:00,Skra,2,7,Gryf Wejherowo,0,0
2020-06-27T17:00:00,Pogon Siedlce,0,3,Elana Torun,0,1
2020-06-27T17:00:00,S. Rzeszow,0,1,Pruszkow,0,2
2020-06-27T17:00:00,S. Wola,0,0,Garbarnia,2,2
2020-06-27T16:00:00,Elblag,0,0,Blekitni Stargard,2,3
2020-06-27T12:00:00,Lech Poznan 2,1,3,GKS Katowice,0,2
2020-06-27T12:00:00,Legionowo,0,0,R. Rzeszow,0,0
2020-06-21T19:10:00,Widzew Lodz,1,3,Lech Poznan 2,2,2
2020-06-21T18:00:00,Bytovia Bytow,0,1,Elblag,0,0
2020-06-21T17:00:00,Elana Torun,1,1,Polkowice,2,4
2020-06-21T17:00:00,GKS Katowice,0,2,Garbarnia,0,0
2020-06-21T16:00:00,Blekitni Stargard,1,2,Pogon Siedlce,2,3
2020-06-21T15:00:00,Gryf Wejherowo,0,1,Leczna,1,2
2020-06-21T13:05:00,R. Rzeszow,0,0,S. Rzeszow,0,0
2020-06-21T12:00:00,Pruszkow,0,2,Skra,1,1
2020-06-20T17:00:00,S. Wola,0,2,Legionowo,0,0
2020-06-17T18:00:00,Skra,0,0,R. Rzeszow,0,0
2020-06-17T17:40:00,Leczna,0,1,Pruszkow,0,0
2020-06-17T17:05:00,Garbarnia,1,1,Widzew Lodz,1,3
2020-06-17T17:00:00,Blekitni Stargard,0,1,Bytovia Bytow,2,3
2020-06-17T17:00:00,Lech Poznan 2,2,2,Elana Torun,1,2
2020-06-17T17:00:00,Pogon Siedlce,0,1,Polkowice,1,3
2020-06-17T17:00:00,S. Wola,1,3,S. Rzeszow,0,0
2020-06-17T16:00:00,Elblag,1,3,Gryf Wejherowo,0,1
2020-06-17T12:00:00,Legionowo,1,2,GKS Katowice,1,2
