datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2017-06-03T17:00:00,Elblag,0,1,Kotwica Kolobrzeg,1,1
2017-06-03T17:00:00,GKS Belchatow,0,0,Blekitni Stargard,0,2
2017-06-03T17:00:00,Gryf Wejherowo,0,0,Rozwoj Katowice,1,1
2017-06-03T17:00:00,Legionowo,1,1,Puszcza,2,2
2017-06-03T17:00:00,Odra Opole,1,3,Polonia Bytom,0,0
2017-06-03T17:00:00,Polonia Warszawa,1,1,Rakow,0,2
2017-06-03T17:00:00,ROW Rybnik,1,1,Radomiak Radom,1,1
2017-06-03T17:00:00,S. Wola,0,1,Siarka Tarnobrzeg,0,0
2017-06-03T17:00:00,Warta Poznan,2,2,Zambrow,1,2
2017-05-27T15:00:00,Blekitni Stargard,1,2,Warta Poznan,1,2
2017-05-27T15:00:00,Kotwica Kolobrzeg,1,2,Polonia Warszawa,1,2
2017-05-27T15:00:00,Polonia Bytom,0,1,S. Wola,0,1
2017-05-27T15:00:00,Puszcza,0,0,Gryf Wejherowo,0,0
2017-05-27T15:00:00,Radomiak Radom,0,0,Legionowo,0,1
2017-05-27T15:00:00,Rakow,1,3,Odra Opole,0,0
2017-05-27T15:00:00,Rozwoj Katowice,0,0,GKS Belchatow,0,2
2017-05-27T15:00:00,Siarka Tarnobrzeg,1,2,ROW Rybnik,3,4
2017-05-27T15:00:00,Zambrow,0,2,Elblag,2,3
2017-05-21T19:00:00,Polonia Warszawa,1,2,Zambrow,0,1
2017-05-21T17:00:00,Polonia Bytom,1,1,Rakow,2,4
2017-05-20T18:00:00,Legionowo,1,1,Siarka Tarnobrzeg,0,0
2017-05-20T17:00:00,Elblag,1,2,Blekitni Stargard,0,1
2017-05-20T17:00:00,GKS Belchatow,0,0,Puszcza,0,0
2017-05-20T17:00:00,Gryf Wejherowo,1,3,Radomiak Radom,1,3
2017-05-20T17:00:00,Odra Opole,0,1,Kotwica Kolobrzeg,1,2
2017-05-20T17:00:00,S. Wola,0,2,ROW Rybnik,0,0
2017-05-20T17:00:00,Warta Poznan,0,0,Rozwoj Katowice,0,0
2017-05-17T19:00:00,Kotwica Kolobrzeg,0,1,Polonia Bytom,0,0
2017-05-17T19:00:00,ROW Rybnik,3,5,Legionowo,1,1
2017-05-17T18:30:00,Radomiak Radom,3,4,GKS Belchatow,1,1
2017-05-17T17:00:00,Blekitni Stargard,0,0,Polonia Warszawa,1,2
2017-05-17T17:00:00,Puszcza,0,1,Warta Poznan,2,2
