datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2015-06-07T16:00:00,Kluczbork,0,3,Stal Mielec,1,2
2015-06-07T16:00:00,Nadwislan Gora,0,1,Rozwoj Katowice,0,3
2015-06-07T16:00:00,Pruszkow,0,1,Kotwica Kolobrzeg,2,3
2015-06-07T16:00:00,ROW Rybnik,0,0,Limanovia,0,2
2015-06-07T16:00:00,S. Wola,0,0,Blekitni Stargard,1,2
2015-06-07T16:00:00,Siarka Tarnobrzeg,1,1,Rakow,0,2
2015-06-07T16:00:00,Walbrzych,1,2,Brzesko,0,2
2015-06-07T16:00:00,Wisla Pulawy,0,1,Legionowo,1,2
2015-06-07T16:00:00,Zaglebie Sosnowiec,0,0,Puszcza,0,0
2015-05-31T16:00:00,Blekitni Stargard,1,2,ROW Rybnik,1,3
2015-05-31T16:00:00,Brzesko,2,3,S. Wola,0,3
2015-05-31T16:00:00,Kotwica Kolobrzeg,0,0,Zaglebie Sosnowiec,1,1
2015-05-31T16:00:00,Legionowo,0,1,Walbrzych,0,1
2015-05-31T16:00:00,Limanovia,2,4,Siarka Tarnobrzeg,1,1
2015-05-31T16:00:00,Puszcza,0,0,Kluczbork,1,1
2015-05-31T16:00:00,Rakow,0,0,Nadwislan Gora,1,4
2015-05-31T16:00:00,Rozwoj Katowice,0,1,Pruszkow,0,1
2015-05-31T16:00:00,Stal Mielec,2,4,Wisla Pulawy,0,0
2015-05-24T17:00:00,Nadwislan Gora,0,4,Limanovia,0,1
2015-05-24T17:00:00,Rozwoj Katowice,0,1,Rakow,1,1
2015-05-24T17:00:00,Walbrzych,0,0,Stal Mielec,0,1
2015-05-24T12:00:00,Pruszkow,0,0,Zaglebie Sosnowiec,0,0
2015-05-23T20:00:00,Wisla Pulawy,0,0,Puszcza,1,1
2015-05-23T19:00:00,ROW Rybnik,0,0,Brzesko,0,1
2015-05-23T17:00:00,Kluczbork,0,1,Kotwica Kolobrzeg,0,1
2015-05-23T17:00:00,S. Wola,0,2,Legionowo,0,1
2015-05-23T16:00:00,Siarka Tarnobrzeg,0,0,Blekitni Stargard,1,2
2015-05-20T19:00:00,Kotwica Kolobrzeg,1,3,Wisla Pulawy,0,2
2015-05-20T19:00:00,Stal Mielec,0,0,S. Wola,1,2
2015-05-20T19:00:00,Zaglebie Sosnowiec,0,1,Kluczbork,0,1
2015-05-20T17:30:00,Blekitni Stargard,0,0,Nadwislan Gora,0,0
2015-05-20T17:30:00,Legionowo,2,2,ROW Rybnik,2,3
2015-05-20T17:00:00,Brzesko,0,2,Siarka Tarnobrzeg,0,0
2015-05-20T17:00:00,Limanovia,1,1,Rozwoj Katowice,1,1
2015-05-20T17:00:00,Puszcza,1,5,Walbrzych,0,0
2015-05-20T17:00:00,Rakow,0,1,Pruszkow,0,0
2015-05-16T20:00:00,Wisla Pulawy,0,1,Zaglebie Sosnowiec,1,1
2015-05-16T19:00:00,ROW Rybnik,0,0,Stal Mielec,0,0
2015-05-16T17:00:00,Nadwislan Gora,0,1,Brzesko,0,0
2015-05-16T17:00:00,Puszcza,0,1,S. Wola,0,1
2015-05-16T17:00:00,Rakow,0,2,Limanovia,1,2
