datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2016-06-04T17:00:00,Blekitni Stargard,1,2,Legionowo,0,0
2016-06-04T17:00:00,Polonia Bytom,0,1,Siarka Tarnobrzeg,0,0
2016-06-04T17:00:00,Pruszkow,1,3,Nadwislan Gora,0,1
2016-06-04T17:00:00,Puszcza,0,1,Radomiak Radom,0,0
2016-06-04T17:00:00,Rakow,2,3,Kotwica Kolobrzeg,0,1
2016-06-04T17:00:00,ROW Rybnik,0,2,Gryf Wejherowo,1,2
2016-06-04T17:00:00,S. Wola,,3,Brzesko,,0
2016-06-04T17:00:00,Tychy,0,1,Stal Mielec,0,0
2016-06-04T17:00:00,Zambrow,0,0,Wisla Pulawy,2,3
2016-05-28T17:00:00,Brzesko,,0,Pruszkow,,3
2016-05-28T17:00:00,Gryf Wejherowo,2,4,Blekitni Stargard,0,0
2016-05-28T17:00:00,Kotwica Kolobrzeg,1,1,S. Wola,0,0
2016-05-28T17:00:00,Legionowo,0,0,Rakow,0,0
2016-05-28T17:00:00,Nadwislan Gora,3,3,Puszcza,2,2
2016-05-28T17:00:00,Radomiak Radom,1,1,Polonia Bytom,0,0
2016-05-28T17:00:00,Siarka Tarnobrzeg,1,2,Tychy,0,0
2016-05-28T17:00:00,Stal Mielec,0,0,Zambrow,0,0
2016-05-28T17:00:00,Wisla Pulawy,1,2,ROW Rybnik,1,2
2016-05-22T18:00:00,Tychy,0,0,Radomiak Radom,0,1
2016-05-22T17:00:00,Puszcza,,3,Brzesko,,0
2016-05-21T19:00:00,Pruszkow,2,2,Kotwica Kolobrzeg,0,0
2016-05-21T18:00:00,Polonia Bytom,0,1,Nadwislan Gora,0,0
2016-05-21T18:00:00,Wisla Pulawy,0,1,Stal Mielec,1,2
2016-05-21T17:00:00,Rakow,1,1,Gryf Wejherowo,0,1
2016-05-21T17:00:00,S. Wola,0,0,Legionowo,2,5
2016-05-21T17:00:00,Zambrow,0,0,Siarka Tarnobrzeg,1,3
2016-05-20T19:00:00,ROW Rybnik,0,0,Blekitni Stargard,4,4
2016-05-15T19:00:00,Stal Mielec,1,3,ROW Rybnik,0,0
2016-05-15T17:00:00,Kotwica Kolobrzeg,0,0,Puszcza,0,0
2016-05-15T13:00:00,Blekitni Stargard,1,1,Rakow,0,2
2016-05-14T18:00:00,Nadwislan Gora,0,0,Tychy,1,4
2016-05-14T17:00:00,Brzesko,,0,Polonia Bytom,,3
2016-05-14T17:00:00,Gryf Wejherowo,0,1,S. Wola,0,1
2016-05-14T17:00:00,Legionowo,3,4,Pruszkow,0,0
2016-05-14T16:00:00,Radomiak Radom,1,1,Zambrow,0,2
2016-05-14T16:00:00,Siarka Tarnobrzeg,1,1,Wisla Pulawy,0,0
2016-05-11T19:00:00,Pruszkow,0,2,Gryf Wejherowo,1,1
2016-05-11T19:00:00,ROW Rybnik,1,3,Rakow,1,1
2016-05-11T19:00:00,Stal Mielec,2,2,Siarka Tarnobrzeg,0,0
2016-05-11T18:00:00,Polonia Bytom,1,1,Kotwica Kolobrzeg,0,0
2016-05-11T18:00:00,Tychy,,3,Brzesko,,0
2016-05-11T18:00:00,Wisla Pulawy,1,1,Radomiak Radom,1,1
2016-05-11T17:00:00,Puszcza,0,0,Legionowo,0,0
2016-05-11T17:00:00,S. Wola,0,0,Blekitni Stargard,0,1
2016-05-11T17:00:00,Zambrow,0,1,Nadwislan Gora,2,4
2016-05-07T17:00:00,Brzesko,,0,Zambrow,,3
2016-05-07T17:00:00,Gryf Wejherowo,1,2,Puszcza,0,1
2016-05-07T17:00:00,Kotwica Kolobrzeg,0,0,Tychy,1,2
2016-05-07T17:00:00,Legionowo,1,1,Polonia Bytom,0,0
2016-05-07T17:00:00,Nadwislan Gora,0,0,Wisla Pulawy,0,1
2016-05-07T17:00:00,Rakow,1,2,S. Wola,0,3
2016-05-07T17:00:00,Siarka Tarnobrzeg,0,1,ROW Rybnik,0,0
2016-05-07T16:00:00,Radomiak Radom,0,1,Stal Mielec,0,1
2016-05-07T15:00:00,Blekitni Stargard,0,0,Pruszkow,0,0
2016-05-01T16:00:00,Puszcza,2,3,Blekitni Stargard,0,1
2016-04-30T19:00:00,Pruszkow,0,1,Rakow,0,0
2016-04-30T19:00:00,Stal Mielec,0,3,Nadwislan Gora,0,0
2016-04-30T18:00:00,Polonia Bytom,1,2,Gryf Wejherowo,0,0
2016-04-30T18:00:00,Tychy,1,1,Legionowo,1,2
2016-04-30T18:00:00,Wisla Pulawy,,3,Brzesko,,0
2016-04-30T17:00:00,Siarka Tarnobrzeg,1,2,Radomiak Radom,3,4
2016-04-30T16:00:00,Zambrow,1,1,Kotwica Kolobrzeg,1,3
2016-04-29T19:00:00,ROW Rybnik,1,3,S. Wola,0,0
2016-04-24T17:00:00,Nadwislan Gora,1,2,Siarka Tarnobrzeg,0,2
2016-04-24T15:00:00,S. Wola,0,1,Pruszkow,1,3
2016-04-23T17:00:00,Brzesko,,0,Stal Mielec,,3
2016-04-23T17:00:00,Gryf Wejherowo,0,0,Tychy,0,1
2016-04-23T17:00:00,Kotwica Kolobrzeg,0,0,Wisla Pulawy,0,0
2016-04-23T17:00:00,Legionowo,0,1,Zambrow,0,0
2016-04-23T17:00:00,Radomiak Radom,0,1,ROW Rybnik,1,1
2016-04-23T16:00:00,Rakow,0,0,Puszcza,0,0
2016-04-23T15:00:00,Blekitni Stargard,0,0,Polonia Bytom,0,0
2016-04-17T16:00:00,Puszcza,0,0,S. Wola,0,0
2016-04-16T19:00:00,Wisla Pulawy,0,0,Legionowo,0,2
2016-04-16T18:00:00,Stal Mielec,0,0,Kotwica Kolobrzeg,0,1
2016-04-16T18:00:00,Tychy,0,1,Blekitni Stargard,0,0
2016-04-16T17:00:00,Polonia Bytom,1,1,Rakow,0,0
2016-04-16T17:00:00,Radomiak Radom,0,0,Nadwislan Gora,0,1
2016-04-16T16:00:00,Zambrow,0,0,Gryf Wejherowo,0,0
2016-04-16T12:00:00,Siarka Tarnobrzeg,,3,Brzesko,,0
2016-04-15T19:00:00,ROW Rybnik,1,1,Pruszkow,0,1
2016-04-10T15:00:00,S. Wola,1,2,Polonia Bytom,2,3
2016-04-09T17:00:00,Brzesko,,0,Radomiak Radom,,3
2016-04-09T17:00:00,Kotwica Kolobrzeg,0,0,Siarka Tarnobrzeg,0,0
2016-04-09T16:30:00,Legionowo,0,2,Stal Mielec,0,0
