datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2021-10-15T18:00:00,Pruszkow,1,1,Elblag,0,1
2021-10-10T15:00:00,Stezyca,0,1,Ruch Chorzow,1,2
2021-10-09T19:00:00,S. Rzeszow,2,4,Slask Wroclaw 2,1,3
2021-10-09T18:00:00,KKS Kalisz,0,0,Lublin,0,0
2021-10-09T16:00:00,Chojniczanka,1,5,GKS Belchatow,0,0
2021-10-09T15:00:00,Elblag,0,1,Garbarnia,0,0
2021-10-09T15:00:00,Ostroda,1,2,Hutnik Krakow,1,1
2021-10-09T15:00:00,Suwalki,2,5,Pogon Siedlce,0,0
2021-10-09T14:45:00,Wisla Pulawy,1,1,Pruszkow,1,1
2021-10-03T14:45:00,Ruch Chorzow,0,0,S. Rzeszow,0,0
2021-10-03T14:00:00,Pogon Siedlce,0,1,KKS Kalisz,0,0
2021-10-03T13:00:00,Lech Poznan 2,0,1,Garbarnia,0,1
2021-10-03T12:00:00,Slask Wroclaw 2,0,0,Ostroda,0,0
2021-10-02T17:00:00,Lublin,0,0,Chojniczanka,0,0
2021-10-02T16:00:00,GKS Belchatow,0,0,Grodzisk M.,0,0
2021-10-02T16:00:00,Wisla Pulawy,0,2,Elblag,1,3
2021-10-02T15:00:00,Hutnik Krakow,1,2,Suwalki,0,1
2021-10-01T18:00:00,Pruszkow,1,2,Stezyca,0,2
2021-09-26T19:00:00,S. Rzeszow,2,3,Pruszkow,0,1
2021-09-26T18:15:00,Elblag,1,1,Lech Poznan 2,0,2
2021-09-26T16:00:00,Chojniczanka,2,3,Pogon Siedlce,0,0
2021-09-26T15:00:00,Stezyca,2,2,Wisla Pulawy,0,2
2021-09-26T15:00:00,Suwalki,1,1,Slask Wroclaw 2,0,0
2021-09-25T18:00:00,KKS Kalisz,1,2,Hutnik Krakow,0,0
2021-09-25T16:00:00,Ostroda,0,1,Ruch Chorzow,1,3
2021-09-25T13:00:00,Grodzisk M.,1,1,Lublin,0,1
2021-09-24T15:00:00,Garbarnia,1,1,GKS Belchatow,0,0
2021-09-19T16:00:00,Hutnik Krakow,0,1,Chojniczanka,0,0
2021-09-19T15:00:00,Stezyca,1,3,Elblag,0,0
2021-09-19T14:00:00,Pogon Siedlce,1,1,Grodzisk M.,2,2
2021-09-18T18:00:00,Ruch Chorzow,0,1,Suwalki,0,0
2021-09-18T17:00:00,Lublin,1,3,Garbarnia,0,0
2021-09-18T16:00:00,Pruszkow,2,3,Ostroda,0,2
2021-09-18T16:00:00,Wisla Pulawy,1,3,S. Rzeszow,0,1
2021-09-18T12:30:00,GKS Belchatow,0,0,Lech Poznan 2,0,1
2021-09-17T14:30:00,Slask Wroclaw 2,0,2,KKS Kalisz,0,0
2021-09-15T16:00:00,Hutnik Krakow,1,1,Garbarnia,0,1
2021-09-15T16:00:00,Pogon Siedlce,1,2,Lech Poznan 2,0,0
2021-09-12T12:20:00,S. Rzeszow,1,1,Stezyca,0,0
2021-09-11T19:00:00,Elblag,0,2,GKS Belchatow,0,1
2021-09-11T18:00:00,KKS Kalisz,0,1,Ruch Chorzow,1,2
2021-09-11T17:00:00,Chojniczanka,1,2,Slask Wroclaw 2,0,1
2021-09-11T16:30:00,Grodzisk M.,0,2,Hutnik Krakow,1,1
2021-09-11T16:00:00,Ostroda,0,0,Wisla Pulawy,1,4
2021-09-11T16:00:00,Suwalki,0,1,Pruszkow,0,1
2021-09-11T13:00:00,Lech Poznan 2,0,0,Lublin,1,3
2021-09-10T16:00:00,Garbarnia,1,2,Pogon Siedlce,1,2
2021-09-05T15:00:00,Stezyca,1,2,Ostroda,0,0
2021-09-04T19:00:00,S. Rzeszow,0,0,Elblag,0,0
2021-09-04T17:00:00,Lublin,1,4,GKS Belchatow,0,0
2021-09-04T17:00:00,Wisla Pulawy,0,0,Suwalki,0,0
2021-09-04T16:00:00,Pruszkow,0,0,KKS Kalisz,1,1
2021-09-04T12:00:00,Slask Wroclaw 2,0,2,Grodzisk M.,1,2
2021-09-03T20:00:00,Ruch Chorzow,1,2,Chojniczanka,1,1
2021-08-30T18:15:00,Elblag,0,0,Lublin,0,0
2021-08-29T16:00:00,Lech Poznan 2,0,2,Hutnik Krakow,0,0
2021-08-28T18:00:00,KKS Kalisz,1,3,Wisla Pulawy,0,1
2021-08-28T17:15:00,Grodzisk M.,0,1,Ruch Chorzow,0,1
2021-08-28T17:00:00,Chojniczanka,1,1,Pruszkow,0,2
2021-08-28T17:00:00,Garbarnia,1,6,Slask Wroclaw 2,1,1
2021-08-28T16:00:00,GKS Belchatow,0,2,Pogon Siedlce,0,0
2021-08-28T16:00:00,Ostroda,0,0,S. Rzeszow,2,3
2021-08-27T19:47:00,Suwalki,2,3,Stezyca,1,2
2021-08-22T19:00:00,S. Rzeszow,1,2,Suwalki,1,1
2021-08-22T17:00:00,Pogon Siedlce,1,4,Lublin,1,2
2021-08-22T15:00:00,Stezyca,0,1,KKS Kalisz,0,0
2021-08-22T12:00:00,Pruszkow,0,1,Grodzisk M.,0,1
2021-08-22T12:00:00,Slask Wroclaw 2,0,2,Lech Poznan 2,0,0
2021-08-21T18:00:00,Ruch Chorzow,0,0,Garbarnia,0,0
2021-08-21T17:15:00,Wisla Pulawy,1,1,Chojniczanka,0,2
2021-08-21T17:00:00,Hutnik Krakow,0,0,GKS Belchatow,1,1
2021-08-21T17:00:00,Ostroda,0,0,Elblag,1,1
2021-08-18T19:30:00,Chojniczanka,4,5,Stezyca,1,1
2021-08-18T18:00:00,KKS Kalisz,0,0,S. Rzeszow,0,2
2021-08-18T18:00:00,Suwalki,0,1,Ostroda,0,0
2021-08-18T17:30:00,Elblag,0,2,Pogon Siedlce,0,1
2021-08-18T17:15:00,Lublin,0,3,Hutnik Krakow,0,0
2021-08-18T17:00:00,Garbarnia,1,1,Pruszkow,1,2
2021-08-18T17:00:00,GKS Belchatow,0,1,Slask Wroclaw 2,1,1
2021-08-18T17:00:00,Grodzisk M.,0,0,Wisla Pulawy,0,2
2021-08-18T16:00:00,Lech Poznan 2,0,0,Ruch Chorzow,0,1
2021-08-15T15:00:00,Stezyca,2,2,Grodzisk M.,1,1
2021-08-15T12:00:00,Slask Wroclaw 2,1,2,Lublin,1,2
2021-08-14T19:00:00,S. Rzeszow,1,2,Chojniczanka,0,0
2021-08-14T18:00:00,Wisla Pulawy,1,2,Garbarnia,0,2
2021-08-14T17:00:00,Hutnik Krakow,1,1,Pogon Siedlce,0,3
2021-08-14T17:00:00,Ostroda,0,0,KKS Kalisz,2,2
2021-08-14T13:20:00,Ruch Chorzow,3,4,GKS Belchatow,0,0
2021-08-14T11:00:00,Pruszkow,0,0,Lech Poznan 2,1,1
2021-08-13T19:47:00,Suwalki,1,1,Elblag,0,0
2021-08-08T20:00:00,Lublin,0,1,Ruch Chorzow,1,2
2021-08-08T19:30:00,Chojniczanka,2,4,Ostroda,0,0
2021-08-08T17:00:00,Pogon Siedlce,0,0,Slask Wroclaw 2,1,3
2021-08-07T19:45:00,Elblag,0,1,Hutnik Krakow,0,0
2021-08-07T18:00:00,KKS Kalisz,1,1,Suwalki,0,0
2021-08-07T17:00:00,GKS Belchatow,1,3,Pruszkow,1,2
2021-08-07T17:00:00,Grodzisk M.,1,1,S. Rzeszow,0,3
2021-08-07T17:00:00,Lech Poznan 2,2,4,Wisla Pulawy,0,1
2021-08-07T15:00:00,Garbarnia,0,1,Stezyca,0,0
2021-08-02T18:00:00,Suwalki,0,0,Chojniczanka,1,4
2021-08-01T12:00:00,Slask Wroclaw 2,0,1,Hutnik Krakow,1,1
2021-07-31T19:00:00,S. Rzeszow,1,5,Garbarnia,0,1
2021-07-31T18:00:00,KKS Kalisz,0,2,Elblag,1,2
2021-07-31T18:00:00,Ostroda,0,0,Grodzisk M.,1,2
2021-07-31T18:00:00,Wisla Pulawy,2,2,GKS Belchatow,1,1
2021-07-31T17:00:00,Pruszkow,0,1,Lublin,2,4
2021-07-31T17:00:00,Stezyca,0,1,Lech Poznan 2,0,0
2021-07-30T19:20:00,Ruch Chorzow,1,1,Pogon Siedlce,0,1
