datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2016-11-18T18:00:00,Piast Gliwice,0,2,Cracovia,1,2
2016-11-06T18:00:00,Legia,1,2,Cracovia,0,0
2016-11-06T15:30:00,Slask Wroclaw,0,2,Zaglebie,1,1
2016-11-06T15:30:00,Wisla,2,3,Leczna,1,2
2016-11-05T20:30:00,Lechia Gdansk,1,1,Pogon Szczecin,1,1
2016-11-05T18:00:00,Jagiellonia,1,2,Piast Gliwice,0,0
2016-11-05T15:30:00,Termalica B-B.,1,1,Korona Kielce,1,3
2016-11-04T20:30:00,Ruch Chorzow,0,0,Lech Poznan,2,5
2016-11-04T18:00:00,Wisla Plock,0,0,Arka Gdynia,0,0
2016-10-31T18:00:00,Zaglebie,1,2,Wisla,1,2
2016-10-30T18:00:00,Arka Gdynia,0,1,Lechia Gdansk,1,1
2016-10-30T15:30:00,Cracovia,0,1,Jagiellonia,1,3
2016-10-29T20:30:00,Lech Poznan,1,2,Wisla Plock,0,0
2016-10-29T18:00:00,Pogon Szczecin,1,2,Ruch Chorzow,1,1
2016-10-29T15:30:00,Leczna,0,0,Slask Wroclaw,3,3
2016-10-28T20:30:00,Korona Kielce,2,2,Legia,1,4
2016-10-28T18:00:00,Piast Gliwice,1,2,Termalica B-B.,0,1
2016-10-24T18:00:00,Ruch Chorzow,1,4,Korona Kielce,0,0
2016-10-23T18:00:00,Jagiellonia,1,1,Zaglebie,0,2
2016-10-23T15:30:00,Lechia Gdansk,1,3,Piast Gliwice,1,2
2016-10-22T20:30:00,Legia,0,2,Lech Poznan,0,1
2016-10-22T18:00:00,Slask Wroclaw,1,2,Cracovia,0,2
2016-10-22T15:30:00,Wisla Plock,0,1,Leczna,0,2
2016-10-21T20:30:00,Wisla,1,2,Termalica B-B.,0,0
2016-10-21T18:00:00,Arka Gdynia,0,0,Pogon Szczecin,2,3
2016-10-17T18:00:00,Korona Kielce,0,1,Slask Wroclaw,0,2
2016-10-16T18:00:00,Lech Poznan,0,1,Wisla,0,1
2016-10-16T15:30:00,Termalica B-B.,0,0,Jagiellonia,0,0
2016-10-15T20:30:00,Zaglebie,0,1,Lechia Gdansk,2,2
2016-10-15T18:00:00,Piast Gliwice,1,2,Ruch Chorzow,0,1
2016-10-15T15:30:00,Leczna,0,0,Arka Gdynia,0,0
2016-10-14T20:30:00,Pogon Szczecin,2,3,Legia,1,2
2016-10-14T18:00:00,Cracovia,0,1,Wisla Plock,0,0
2016-10-02T18:00:00,Jagiellonia,0,0,Pogon Szczecin,0,0
2016-10-02T15:30:00,Cracovia,3,6,Korona Kielce,0,0
2016-10-02T15:30:00,Slask Wroclaw,1,1,Termalica B-B.,1,2
2016-10-01T20:30:00,Legia,0,3,Lechia Gdansk,0,0
2016-10-01T18:00:00,Wisla Plock,0,2,Wisla,2,3
2016-10-01T15:30:00,Arka Gdynia,0,1,Piast Gliwice,1,2
2016-09-30T20:30:00,Leczna,1,1,Lech Poznan,0,2
2016-09-30T18:00:00,Ruch Chorzow,1,1,Zaglebie,1,2
2016-09-26T18:00:00,Piast Gliwice,0,1,Slask Wroclaw,0,1
2016-09-25T18:00:00,Lech Poznan,0,0,Arka Gdynia,0,0
2016-09-25T15:30:00,Korona Kielce,1,1,Jagiellonia,0,2
2016-09-24T20:30:00,Zaglebie,1,1,Cracovia,1,1
2016-09-24T18:00:00,Lechia Gdansk,2,2,Ruch Chorzow,1,1
2016-09-24T15:30:00,Pogon Szczecin,0,1,Leczna,1,1
2016-09-23T20:30:00,Wisla,0,0,Legia,0,0
2016-09-23T18:00:00,Termalica B-B.,0,0,Wisla Plock,0,0
2016-09-19T18:00:00,Arka Gdynia,0,1,Cracovia,0,0
2016-09-18T18:00:00,Legia,0,2,Zaglebie,2,3
2016-09-18T15:30:00,Lechia Gdansk,1,2,Lech Poznan,1,1
2016-09-17T20:30:00,Wisla,0,1,Piast Gliwice,0,0
2016-09-17T18:00:00,Wisla Plock,0,2,Pogon Szczecin,0,0
2016-09-17T15:30:00,Leczna,2,4,Korona Kielce,0,0
2016-09-16T20:30:00,Slask Wroclaw,0,0,Jagiellonia,2,4
2016-09-16T18:00:00,Ruch Chorzow,0,0,Termalica B-B.,1,1
2016-09-12T18:00:00,Slask Wroclaw,0,1,Ruch Chorzow,1,2
2016-09-11T18:00:00,Jagiellonia,1,2,Wisla,0,1
2016-09-11T15:30:00,Lech Poznan,2,3,Pogon Szczecin,1,1
2016-09-10T20:30:00,Termalica B-B.,1,2,Legia,0,1
2016-09-10T18:00:00,Korona Kielce,1,1,Arka Gdynia,0,0
2016-09-10T15:30:00,Piast Gliwice,3,3,Leczna,1,3
2016-09-09T20:30:00,Zaglebie,0,1,Wisla Plock,2,2
2016-09-09T18:00:00,Cracovia,0,0,Lechia Gdansk,1,1
2016-08-28T18:00:00,Lechia Gdansk,0,1,Termalica B-B.,1,2
2016-08-28T18:00:00,Ruch Chorzow,0,0,Legia,1,2
2016-08-28T15:30:00,Lech Poznan,0,2,Piast Gliwice,0,0
2016-08-27T20:30:00,Arka Gdynia,0,1,Zaglebie,1,1
2016-08-27T18:00:00,Leczna,0,0,Jagiellonia,2,2
2016-08-27T15:30:00,Pogon Szczecin,0,1,Cracovia,1,1
2016-08-26T20:30:00,Wisla,0,1,Slask Wroclaw,1,5
2016-08-26T18:00:00,Wisla Plock,0,1,Korona Kielce,0,2
2016-08-22T18:00:00,Korona Kielce,0,1,Wisla,0,0
2016-08-21T18:00:00,Jagiellonia,0,0,Lechia Gdansk,0,1
2016-08-21T15:30:00,Zaglebie,0,0,Leczna,0,0
2016-08-20T20:30:00,Legia,0,1,Arka Gdynia,2,3
2016-08-20T18:00:00,Piast Gliwice,0,0,Pogon Szczecin,1,2
2016-08-20T15:30:00,Cracovia,0,1,Ruch Chorzow,1,1
2016-08-19T20:30:00,Termalica B-B.,0,0,Lech Poznan,0,0
2016-08-19T18:00:00,Slask Wroclaw,0,0,Wisla Plock,0,0
2016-08-15T18:00:00,Wisla Plock,1,1,Jagiellonia,0,0
2016-08-14T18:00:00,Wisla,1,1,Ruch Chorzow,1,2
2016-08-14T15:30:00,Piast Gliwice,0,0,Zaglebie,0,0
2016-08-13T20:30:00,Pogon Szczecin,1,5,Termalica B-B.,0,0
2016-08-13T18:00:00,Leczna,0,1,Legia,0,0
2016-08-13T15:30:00,Arka Gdynia,1,2,Slask Wroclaw,0,0
2016-08-12T20:30:00,Lech Poznan,0,2,Cracovia,0,1
2016-08-12T18:00:00,Lechia Gdansk,2,3,Korona Kielce,1,2
2016-08-08T18:00:00,Ruch Chorzow,1,2,Wisla Plock,1,2
2016-08-07T18:00:00,Legia,0,0,Piast Gliwice,0,0
2016-08-07T15:30:00,Zaglebie,0,1,Pogon Szczecin,0,1
2016-08-06T20:30:00,Korona Kielce,1,4,Lech Poznan,1,1
2016-08-06T18:00:00,Slask Wroclaw,0,0,Lechia Gdansk,0,0
2016-08-06T15:30:00,Termalica B-B.,1,2,Leczna,0,1
2016-08-05T20:30:00,Cracovia,2,2,Wisla,0,1
2016-08-05T18:00:00,Jagiellonia,2,4,Arka Gdynia,0,1
2016-08-01T18:00:00,Pogon Szczecin,0,0,Slask Wroclaw,2,2
2016-07-31T18:00:00,Korona Kielce,0,1,Piast Gliwice,0,1
2016-07-31T15:30:00,Leczna,0,0,Cracovia,0,0
2016-07-31T15:30:00,Zaglebie,2,2,Termalica B-B.,0,0
2016-07-30T20:30:00,Wisla Plock,2,2,Legia,2,3
2016-07-30T18:00:00,Lechia Gdansk,1,3,Wisla,0,1
2016-07-29T20:30:00,Lech Poznan,0,0,Jagiellonia,0,2
2016-07-29T18:00:00,Arka Gdynia,1,3,Ruch Chorzow,0,0
2016-07-25T18:00:00,Leczna,0,1,Lechia Gdansk,1,2
2016-07-24T18:00:00,Lech Poznan,0,0,Zaglebie,1,2
2016-07-24T15:30:00,Piast Gliwice,1,2,Wisla Plock,1,1
2016-07-24T15:30:00,Termalica B-B.,3,3,Cracovia,1,2
2016-07-23T20:30:00,Legia,0,0,Slask Wroclaw,0,0
2016-07-23T18:00:00,Jagiellonia,2,4,Ruch Chorzow,1,1
2016-07-22T20:30:00,Arka Gdynia,2,3,Wisla,0,0
2016-07-22T18:00:00,Pogon Szczecin,1,1,Korona Kielce,1,1
2016-07-18T18:00:00,Termalica B-B.,1,2,Arka Gdynia,0,0
2016-07-17T18:00:00,Cracovia,2,5,Piast Gliwice,0,1
2016-07-17T15:30:00,Zaglebie,4,4,Korona Kielce,0,0
2016-07-16T20:30:00,Legia,1,1,Jagiellonia,0,1
2016-07-16T18:00:00,Wisla,1,2,Pogon Szczecin,1,1
2016-07-16T15:30:00,Ruch Chorzow,0,2,Leczna,0,1
2016-07-15T20:30:00,Slask Wroclaw,0,0,Lech Poznan,0,0
2016-07-15T18:00:00,Wisla Plock,1,2,Lechia Gdansk,1,1
