datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2007-06-17T15:00:00,Kmita Zabierzow,,3,Pelikan,,2
2007-06-17T15:00:00,S. Wola,,4,Kolejarz,,0
2007-06-17T15:00:00,Unia Janikowo,,2,Warta Poznan,,2
2007-06-14T15:00:00,Kolejarz,,2,S. Wola,,0
2007-06-14T15:00:00,Pelikan,,2,Kmita Zabierzow,,0
2007-06-14T15:00:00,Warta Poznan,,1,Unia Janikowo,,1
2007-06-09T17:00:00,Jagiellonia,,2,Unia Janikowo,,2
2007-06-09T17:00:00,Kmita Zabierzow,,1,Polkowice,,2
2007-06-09T17:00:00,Legnica,,0,Polonia Bytom,,4
2007-06-09T17:00:00,LKS Lomza,,1,Odra Opole,,1
2007-06-09T17:00:00,Ostrowiec Swietokrzyski,,2,Zaglebie Sosnowiec,,2
2007-06-09T17:00:00,Piast Gliwice,,3,Slask Wroclaw,,0
2007-06-09T17:00:00,Ruch Chorzow,,4,Podbeskidzie,,0
2007-06-09T17:00:00,S. Wola,,2,Lechia Gdansk,,1
2007-06-09T17:00:00,Zawisza,,0,Polonia Warszawa,,3
2007-06-03T17:00:00,Lechia Gdansk,,1,Ruch Chorzow,,1
2007-06-03T17:00:00,Odra Opole,,0,Legnica,,1
2007-06-03T17:00:00,Podbeskidzie,,0,Kmita Zabierzow,,3
2007-06-03T17:00:00,Polonia Bytom,,3,Piast Gliwice,,2
2007-06-03T17:00:00,Polonia Warszawa,,2,LKS Lomza,,4
2007-06-03T17:00:00,Slask Wroclaw,,2,Ostrowiec Swietokrzyski,,0
2007-06-03T17:00:00,Unia Janikowo,,2,S. Wola,,1
2007-06-03T17:00:00,Zaglebie Sosnowiec,,0,Jagiellonia,,1
2007-06-01T17:00:00,Polkowice,,3,Zawisza,,0
2007-05-27T19:00:00,Piast Gliwice,,2,Odra Opole,,0
2007-05-27T17:30:00,Jagiellonia,,2,S. Wola,,0
2007-05-27T17:00:00,Kmita Zabierzow,,2,Lechia Gdansk,,3
2007-05-26T19:00:00,Ostrowiec Swietokrzyski,,0,Polonia Bytom,,2
2007-05-26T19:00:00,Ruch Chorzow,,3,Unia Janikowo,,1
2007-05-26T17:00:00,Legnica,,4,Polonia Warszawa,,0
2007-05-26T17:00:00,LKS Lomza,,2,Polkowice,,5
2007-05-26T17:00:00,Zaglebie Sosnowiec,,1,Slask Wroclaw,,1
2007-05-26T17:00:00,Zawisza,,0,Podbeskidzie,,3
2007-05-23T19:00:00,Polkowice,,2,Legnica,,2
2007-05-23T19:00:00,Polonia Warszawa,,3,Piast Gliwice,,0
2007-05-23T18:00:00,Polonia Bytom,,1,Zaglebie Sosnowiec,,0
2007-05-23T17:00:00,Lechia Gdansk,,3,Zawisza,,0
2007-05-23T17:00:00,Odra Opole,,1,Ostrowiec Swietokrzyski,,0
2007-05-23T17:00:00,Podbeskidzie,,2,LKS Lomza,,0
2007-05-23T17:00:00,S. Wola,,0,Ruch Chorzow,,0
2007-05-23T17:00:00,Slask Wroclaw,,0,Jagiellonia,,0
2007-05-23T16:00:00,Unia Janikowo,,1,Kmita Zabierzow,,0
2007-05-20T17:00:00,Kmita Zabierzow,,2,S. Wola,,0
2007-05-19T19:00:00,Ostrowiec Swietokrzyski,,0,Polonia Warszawa,,1
2007-05-19T18:30:00,Slask Wroclaw,,2,Polonia Bytom,,0
2007-05-19T17:00:00,Legnica,,0,Podbeskidzie,,1
2007-05-19T17:00:00,LKS Lomza,,1,Lechia Gdansk,,1
2007-05-19T17:00:00,Zaglebie Sosnowiec,,2,Odra Opole,,0
2007-05-19T16:30:00,Jagiellonia,,1,Ruch Chorzow,,0
2007-05-19T16:30:00,Zawisza,,0,Unia Janikowo,,3
2007-05-18T19:00:00,Piast Gliwice,,1,Polkowice,,1
2007-05-13T18:30:00,Polonia Warszawa,,1,Zaglebie Sosnowiec,,0
2007-05-13T17:00:00,Lechia Gdansk,,2,Legnica,,0
2007-05-13T17:00:00,Podbeskidzie,,0,Piast Gliwice,,2
2007-05-13T17:00:00,Polkowice,,2,Ostrowiec Swietokrzyski,,0
2007-05-13T14:40:00,Polonia Bytom,,1,Jagiellonia,,3
2007-05-12T19:00:00,Ruch Chorzow,,3,Kmita Zabierzow,,0
