datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2015-06-20T17:00:00,Rakow,0,2,Pogon Siedlce,1,2
2015-06-14T17:00:00,Pogon Siedlce,0,1,Rakow,0,1
2015-06-06T16:00:00,Bytovia Bytow,0,0,Chojniczanka,1,1
2015-06-06T16:00:00,Chrobry Glogow,0,3,Legnica,0,1
2015-06-06T16:00:00,GKS Katowice,0,0,Arka Gdynia,0,0
2015-06-06T16:00:00,Ol. Grudziadz,0,1,Widzew Lodz,1,1
2015-06-06T16:00:00,Pogon Siedlce,,3,Swinoujscie,,0
2015-06-06T16:00:00,Stomil Olsztyn,0,2,Sandecja Nowy S.,1,2
2015-06-06T16:00:00,Suwalki,0,1,Wisla Plock,0,2
2015-06-06T16:00:00,Zabki,2,2,Tychy,1,1
2015-06-06T16:00:00,Zaglebie,0,1,Termalica B-B.,1,1
2015-05-30T16:00:00,Arka Gdynia,0,0,Ol. Grudziadz,0,2
2015-05-30T16:00:00,Chojniczanka,0,2,Suwalki,2,3
2015-05-30T16:00:00,Legnica,0,0,Zaglebie,0,1
2015-05-30T16:00:00,Sandecja Nowy S.,1,1,Zabki,1,1
2015-05-30T16:00:00,Swinoujscie,,0,Bytovia Bytow,,3
2015-05-30T16:00:00,Termalica B-B.,1,2,Pogon Siedlce,0,0
2015-05-30T16:00:00,Tychy,0,0,GKS Katowice,0,3
2015-05-30T16:00:00,Widzew Lodz,0,1,Chrobry Glogow,1,1
2015-05-30T16:00:00,Wisla Plock,0,2,Stomil Olsztyn,0,2
2015-05-24T20:00:00,Suwalki,,3,Swinoujscie,,0
2015-05-24T18:00:00,Wisla Plock,0,1,Chojniczanka,0,1
2015-05-24T17:00:00,Pogon Siedlce,1,1,Legnica,0,0
2015-05-24T12:30:00,Bytovia Bytow,2,2,Termalica B-B.,0,3
2015-05-23T17:45:00,Zaglebie,,3,Widzew Lodz,,0
2015-05-23T17:00:00,Chrobry Glogow,0,0,Arka Gdynia,0,0
2015-05-23T17:00:00,GKS Katowice,0,3,Sandecja Nowy S.,0,0
2015-05-23T17:00:00,Ol. Grudziadz,1,3,Tychy,0,1
2015-05-23T17:00:00,Stomil Olsztyn,0,1,Zabki,0,3
2015-05-20T18:30:00,Arka Gdynia,0,0,Zaglebie,1,1
2015-05-20T18:00:00,Legnica,0,1,Bytovia Bytow,0,0
2015-05-20T18:00:00,Sandecja Nowy S.,1,1,Ol. Grudziadz,0,1
2015-05-20T17:30:00,Zabki,1,2,GKS Katowice,0,0
2015-05-20T17:00:00,Chojniczanka,3,4,Stomil Olsztyn,2,3
2015-05-20T17:00:00,Swinoujscie,,0,Wisla Plock,,3
2015-05-20T17:00:00,Termalica B-B.,2,2,Suwalki,0,0
2015-05-20T17:00:00,Widzew Lodz,0,0,Pogon Siedlce,1,2
2015-05-20T16:00:00,Tychy,1,1,Chrobry Glogow,1,1
2015-05-17T17:00:00,Pogon Siedlce,2,4,Arka Gdynia,1,4
2015-05-17T12:30:00,Stomil Olsztyn,0,1,GKS Katowice,0,0
2015-05-16T19:00:00,Chrobry Glogow,0,2,Sandecja Nowy S.,0,0
2015-05-16T19:00:00,Suwalki,0,0,Legnica,0,0
2015-05-16T17:45:00,Wisla Plock,1,1,Termalica B-B.,0,2
2015-05-16T17:00:00,Chojniczanka,,3,Swinoujscie,,0
2015-05-16T17:00:00,Ol. Grudziadz,1,2,Zabki,0,0
2015-05-16T16:00:00,Bytovia Bytow,0,2,Widzew Lodz,0,0
2015-05-15T19:00:00,Zaglebie,1,2,Tychy,0,0
2015-05-10T16:30:00,Termalica B-B.,0,1,Chojniczanka,0,0
2015-05-10T12:30:00,GKS Katowice,1,3,Ol. Grudziadz,0,1
2015-05-09T18:00:00,Sandecja Nowy S.,0,0,Zaglebie,1,1
2015-05-09T17:45:00,Legnica,0,0,Wisla Plock,2,2
2015-05-09T17:30:00,Arka Gdynia,0,0,Bytovia Bytow,0,1
2015-05-09T17:00:00,Swinoujscie,,0,Stomil Olsztyn,,3
2015-05-09T17:00:00,Widzew Lodz,2,2,Suwalki,2,2
2015-05-09T16:00:00,Tychy,1,4,Pogon Siedlce,0,1
2015-05-09T16:00:00,Zabki,0,0,Chrobry Glogow,1,2
2015-05-03T19:00:00,Suwalki,0,1,Arka Gdynia,0,0
2015-05-03T17:00:00,Chojniczanka,3,3,Legnica,0,0
2015-05-03T12:30:00,Pogon Siedlce,1,1,Sandecja Nowy S.,1,2
2015-05-02T13:00:00,Stomil Olsztyn,0,2,Ol. Grudziadz,1,1
2015-05-02T13:00:00,Swinoujscie,0,0,Termalica B-B.,1,2
2015-05-01T19:00:00,Chrobry Glogow,0,1,GKS Katowice,0,2
2015-05-01T19:00:00,Zaglebie,1,2,Zabki,0,0
