datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2022-09-15T18:00:00,Sandecja Nowy S.,0,0,S. Rzeszow,0,1
2022-09-12T18:00:00,Chrobry Glogow,1,1,R. Rzeszow,1,1
2022-09-11T18:00:00,Chojniczanka,1,2,Podbeskidzie,1,3
2022-09-11T15:00:00,Puszcza,2,5,Sandecja Nowy S.,1,2
2022-09-11T12:40:00,LKS Lodz,1,1,Termalica B-B.,0,1
2022-09-10T20:00:00,Leczna,2,2,GKS Katowice,0,2
2022-09-10T17:30:00,S. Rzeszow,1,2,Wisla,1,1
2022-09-10T15:00:00,Skra,0,1,Arka Gdynia,0,2
2022-09-09T20:30:00,Ruch Chorzow,1,2,Zaglebie Sosnowiec,0,0
2022-09-09T18:00:00,Tychy,0,2,Odra Opole,0,0
2022-09-05T20:00:00,LKS Lodz,2,3,Leczna,1,2
2022-09-05T18:00:00,Odra Opole,0,0,GKS Katowice,1,1
2022-09-04T18:00:00,Arka Gdynia,3,5,Tychy,0,0
2022-09-04T12:40:00,Podbeskidzie,0,0,Ruch Chorzow,0,1
2022-09-03T20:00:00,R. Rzeszow,0,1,Skra,0,2
2022-09-03T17:30:00,Termalica B-B.,2,2,Chojniczanka,0,2
2022-09-03T15:00:00,Sandecja Nowy S.,0,0,Chrobry Glogow,1,1
2022-09-02T20:30:00,Wisla,1,2,Puszcza,3,3
2022-09-02T18:00:00,Zaglebie Sosnowiec,1,1,S. Rzeszow,0,0
2022-08-28T18:00:00,Tychy,1,1,R. Rzeszow,0,1
2022-08-28T15:00:00,Skra,0,0,Sandecja Nowy S.,0,0
2022-08-28T12:40:00,GKS Katowice,0,0,Arka Gdynia,0,1
2022-08-27T20:00:00,Chojniczanka,1,1,LKS Lodz,0,0
2022-08-27T17:30:00,Ruch Chorzow,1,2,Termalica B-B.,1,1
2022-08-27T15:00:00,Leczna,3,4,Odra Opole,0,1
2022-08-27T15:00:00,S. Rzeszow,3,5,Podbeskidzie,0,0
2022-08-26T20:30:00,Chrobry Glogow,0,2,Wisla,1,1
2022-08-26T18:00:00,Puszcza,0,0,Zaglebie Sosnowiec,0,0
2022-08-22T18:00:00,Sandecja Nowy S.,0,0,Tychy,1,5
2022-08-21T18:00:00,R. Rzeszow,0,0,GKS Katowice,1,1
2022-08-21T15:00:00,Zaglebie Sosnowiec,1,1,Chrobry Glogow,0,2
2022-08-21T12:40:00,Arka Gdynia,0,1,Odra Opole,0,2
2022-08-20T20:00:00,Termalica B-B.,1,2,S. Rzeszow,1,1
2022-08-20T17:30:00,Wisla,1,3,Skra,0,0
2022-08-20T15:00:00,Podbeskidzie,0,0,Puszcza,0,1
2022-08-19T20:30:00,LKS Lodz,1,2,Ruch Chorzow,0,0
