datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2005-06-11T17:00:00,Arka Gdynia,0,0,Jagiellonia,0,0
2005-06-11T17:00:00,GKS Belchatow,,2,Radomiak Radom,,1
2005-06-11T17:00:00,Korona Kielce,,1,Ruch Chorzow,,1
2005-06-11T17:00:00,Kujawiak Wloclawek,,0,Widzew Lodz,,1
2005-06-11T17:00:00,LKS Lodz,,3,Swit,,0
2005-06-11T17:00:00,Mlawa,,0,Podbeskidzie,,1
2005-06-11T17:00:00,Piast Gliwice,,6,Radomsko,,1
2005-06-11T17:00:00,Polkowice,,1,Szczakowianka,,0
2005-06-11T17:00:00,Zaglebie Sosnowiec,,2,Ostrowiec Swietokrzyski,,0
2005-06-08T17:30:00,Jagiellonia,,1,Kujawiak Wloclawek,,0
2005-06-08T17:30:00,Ostrowiec Swietokrzyski,,1,Piast Gliwice,,0
2005-06-08T17:30:00,Podbeskidzie,,2,Zaglebie Sosnowiec,,1
2005-06-08T17:30:00,Radomiak Radom,,2,Korona Kielce,,2
2005-06-08T17:30:00,Ruch Chorzow,,0,Arka Gdynia,,2
2005-06-08T17:30:00,Swit,0,0,Mlawa,0,0
2005-06-08T17:30:00,Szczakowianka,,1,GKS Belchatow,,1
2005-06-08T17:30:00,Widzew Lodz,0,0,LKS Lodz,0,0
2005-06-08T00:00:00,Radomsko,,0,Polkowice,,2
2005-06-05T17:00:00,Korona Kielce,0,0,Szczakowianka,0,0
2005-06-05T17:00:00,Kujawiak Wloclawek,,4,Ruch Chorzow,,1
2005-06-05T15:30:00,Radomiak Radom,0,0,Arka Gdynia,0,0
2005-06-05T12:45:00,Polkowice,,1,GKS Belchatow,,1
2005-06-04T14:00:00,Mlawa,,1,Widzew Lodz,,0
2005-06-04T14:00:00,Piast Gliwice,,2,Podbeskidzie,,0
2005-06-04T14:00:00,Zaglebie Sosnowiec,,2,Swit,,0
2005-06-04T00:00:00,LKS Lodz,,2,Jagiellonia,,1
2005-06-04T00:00:00,Radomsko,,0,Ostrowiec Swietokrzyski,,1
2005-06-01T19:00:00,Ostrowiec Swietokrzyski,,0,Polkowice,,1
2005-06-01T19:00:00,Swit,,2,Piast Gliwice,,1
2005-06-01T19:00:00,Widzew Lodz,,2,Zaglebie Sosnowiec,,0
2005-06-01T17:00:00,Radomiak Radom,,2,Kujawiak Wloclawek,,3
2005-06-01T17:00:00,Szczakowianka,,1,Arka Gdynia,,1
2005-06-01T00:00:00,Podbeskidzie,,3,Radomsko,,0
2005-05-31T19:00:00,GKS Belchatow,,1,Korona Kielce,,2
2005-05-31T17:00:00,Jagiellonia,,2,Mlawa,,0
2005-05-31T17:00:00,Ruch Chorzow,,6,LKS Lodz,,1
2005-05-28T18:00:00,LKS Lodz,,2,Radomiak Radom,,1
2005-05-28T18:00:00,Ostrowiec Swietokrzyski,,2,Podbeskidzie,,1
2005-05-28T18:00:00,Polkowice,0,0,Korona Kielce,0,0
2005-05-28T17:00:00,Kujawiak Wloclawek,,3,Szczakowianka,,2
2005-05-28T17:00:00,Piast Gliwice,0,0,Widzew Lodz,0,0
2005-05-28T00:00:00,Radomsko,,1,Swit,,2
2005-05-27T20:00:00,Arka Gdynia,,2,GKS Belchatow,,0
2005-05-27T17:30:00,Zaglebie Sosnowiec,,1,Jagiellonia,,0
