datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2002-05-05T00:00:00,Arka Gdynia,,2,Hetman Zamosc,,2
2002-05-05T00:00:00,Ceramika Opoczno,,1,Radzionkow,,1
2002-05-05T00:00:00,Hutnik Krakow,,4,Odra Opole,,3
2002-05-05T00:00:00,Jagiellonia,,4,Swit,,2
2002-05-05T00:00:00,Kietrz,,0,Polar Wroclaw,,5
2002-05-05T00:00:00,Leczna,,1,Polkowice,,0
2002-05-05T00:00:00,LKS Lodz,,2,Lech Poznan,,1
2002-05-05T00:00:00,Szczakowianka,,3,GKS Belchatow,,1
2002-05-05T00:00:00,Wisla Plock,,2,Myszkow,,1
2002-05-05T00:00:00,Zaglebie Sosnowiec,,3,Tloki Gorzyce,,1
2002-05-01T00:00:00,GKS Belchatow,,3,Wisla Plock,,2
2002-05-01T00:00:00,Hetman Zamosc,,1,Ceramika Opoczno,,1
2002-05-01T00:00:00,Lech Poznan,,2,Hutnik Krakow,,1
2002-05-01T00:00:00,Myszkow,,1,Arka Gdynia,,1
2002-05-01T00:00:00,Odra Opole,,3,Zaglebie Sosnowiec,,2
2002-05-01T00:00:00,Polar Wroclaw,,1,Leczna,,3
2002-05-01T00:00:00,Polkowice,0,0,LKS Lodz,0,0
2002-05-01T00:00:00,Radzionkow,,2,Kietrz,,0
2002-05-01T00:00:00,Swit,,3,Szczakowianka,,1
2002-05-01T00:00:00,Tloki Gorzyce,,2,Jagiellonia,,0
2002-04-27T00:00:00,Ceramika Opoczno,,0,Arka Gdynia,,2
2002-04-27T00:00:00,Hutnik Krakow,,3,Polkowice,,2
2002-04-27T00:00:00,Jagiellonia,,3,Odra Opole,,1
2002-04-27T00:00:00,Kietrz,,3,Hetman Zamosc,,0
2002-04-27T00:00:00,Leczna,,3,Radzionkow,,2
2002-04-27T00:00:00,LKS Lodz,,0,Polar Wroclaw,,2
2002-04-27T00:00:00,Myszkow,,1,GKS Belchatow,,1
2002-04-27T00:00:00,Szczakowianka,,2,Tloki Gorzyce,,0
2002-04-27T00:00:00,Wisla Plock,,1,Swit,,0
2002-04-27T00:00:00,Zaglebie Sosnowiec,,2,Lech Poznan,,4
