datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2019-05-18T17:30:00,Chrobry Glogow,0,1,Podbeskidzie,1,1
2019-05-18T17:30:00,GKS Jastrzebie,3,5,Sandecja Nowy S.,0,0
2019-05-18T17:30:00,GKS Katowice,1,1,Bytovia Bytow,1,2
2019-05-18T17:30:00,Odra Opole,0,3,LKS Lodz,3,3
2019-05-18T17:30:00,Puszcza,2,3,Garbarnia,1,2
2019-05-18T17:30:00,Rakow,0,1,Suwalki,1,2
2019-05-18T17:30:00,Stomil Olsztyn,0,2,Stal Mielec,1,5
2019-05-18T17:30:00,Termalica B-B.,0,1,Warta Poznan,0,0
2019-05-17T18:30:00,Chojniczanka,2,4,Tychy,0,1
2019-05-11T17:45:00,Bytovia Bytow,1,1,Chrobry Glogow,0,1
2019-05-11T17:45:00,Garbarnia,0,0,Stomil Olsztyn,0,2
2019-05-11T17:45:00,LKS Lodz,1,2,Chojniczanka,0,0
2019-05-11T17:45:00,Podbeskidzie,0,3,Odra Opole,1,1
2019-05-11T17:45:00,Sandecja Nowy S.,1,2,Rakow,0,2
2019-05-11T17:45:00,Stal Mielec,1,5,Termalica B-B.,2,4
2019-05-11T17:45:00,Suwalki,0,2,Puszcza,0,1
2019-05-11T12:15:00,Warta Poznan,0,0,GKS Katowice,1,1
2019-05-05T19:00:00,Puszcza,1,1,Stomil Olsztyn,0,2
2019-05-05T18:00:00,Chojniczanka,0,2,Podbeskidzie,0,2
2019-05-05T17:00:00,Suwalki,1,1,Sandecja Nowy S.,1,2
2019-05-04T20:45:00,GKS Jastrzebie,0,0,LKS Lodz,2,2
2019-05-04T20:00:00,Termalica B-B.,1,1,Garbarnia,0,0
2019-05-04T19:45:00,Odra Opole,1,2,Bytovia Bytow,1,1
2019-05-04T19:00:00,Rakow,0,0,Tychy,0,0
2019-05-03T20:45:00,GKS Katowice,0,0,Stal Mielec,0,2
2019-05-03T18:00:00,Chrobry Glogow,0,1,Warta Poznan,0,1
2019-05-01T18:00:00,Tychy,1,2,GKS Jastrzebie,0,1
2019-04-29T17:00:00,Garbarnia,0,0,GKS Katowice,1,2
2019-04-28T20:00:00,Stal Mielec,3,5,Chrobry Glogow,0,1
2019-04-28T18:00:00,Tychy,3,5,Suwalki,0,0
2019-04-28T17:45:00,Podbeskidzie,1,2,GKS Jastrzebie,2,2
2019-04-28T17:00:00,Sandecja Nowy S.,1,2,Puszcza,0,1
2019-04-28T16:00:00,Warta Poznan,1,2,Odra Opole,0,1
2019-04-27T19:45:00,Stomil Olsztyn,0,3,Termalica B-B.,0,0
2019-04-27T17:45:00,LKS Lodz,2,2,Rakow,0,0
2019-04-27T16:00:00,Bytovia Bytow,1,2,Chojniczanka,0,1
2019-04-24T20:00:00,Chojniczanka,0,0,Warta Poznan,2,2
2019-04-24T20:00:00,GKS Katowice,0,1,Stomil Olsztyn,0,1
2019-04-24T19:10:00,Sandecja Nowy S.,0,1,Tychy,1,3
2019-04-24T19:00:00,Odra Opole,1,1,Stal Mielec,0,1
2019-04-24T19:00:00,Puszcza,1,1,Termalica B-B.,0,0
2019-04-24T18:00:00,Chrobry Glogow,1,3,Garbarnia,0,0
2019-04-24T18:00:00,GKS Jastrzebie,1,4,Bytovia Bytow,0,0
2019-04-24T17:30:00,Rakow,0,2,Podbeskidzie,0,0
2019-04-24T17:00:00,Suwalki,0,1,LKS Lodz,0,1
2019-04-20T18:00:00,Tychy,1,3,Puszcza,0,0
2019-04-20T17:30:00,Stal Mielec,3,4,Chojniczanka,1,2
2019-04-20T16:30:00,Termalica B-B.,0,1,GKS Katowice,1,1
2019-04-20T16:00:00,Warta Poznan,0,0,GKS Jastrzebie,0,0
2019-04-20T13:00:00,Garbarnia,0,0,Odra Opole,0,0
