datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2009-06-12T17:00:00,GKS Jastrzebie,,1,Otwock,,0
2009-06-12T17:00:00,Stilon Gorzow,,1,Sleza Wroclaw,,0
2009-06-09T17:00:00,Otwock,,1,GKS Jastrzebie,,1
2009-06-09T17:00:00,Sleza Wroclaw,,0,Stilon Gorzow,,5
2009-06-05T17:30:00,GKS Jastrzebie,,0,GKS Katowice,,1
2009-06-05T17:30:00,Kmita Zabierzow,,0,Turek,,3
2009-06-05T17:30:00,Leczna,,2,Warta Poznan,,0
2009-06-05T17:30:00,Podbeskidzie,,0,Pruszkow,,0
2009-06-05T17:30:00,S. Wola,,0,Wisla Plock,,0
2009-06-05T17:30:00,Stilon Gorzow,,6,Lublin,,1
2009-06-05T17:30:00,Swinoujscie,,2,Zaglebie,,3
2009-06-05T17:30:00,Widzew Lodz,,3,Odra Opole,,0
2009-06-05T17:30:00,Zabki,,0,Korona Kielce,,1
2009-05-30T17:00:00,GKS Katowice,,1,Podbeskidzie,,0
2009-05-30T17:00:00,Korona Kielce,,2,Swinoujscie,,1
2009-05-30T17:00:00,Lublin,,0,Zabki,,2
2009-05-30T17:00:00,Odra Opole,,0,Leczna,,3
2009-05-30T17:00:00,Pruszkow,,1,S. Wola,,0
2009-05-30T17:00:00,Turek,,0,GKS Jastrzebie,,3
2009-05-30T17:00:00,Warta Poznan,,1,Stilon Gorzow,,2
2009-05-30T17:00:00,Wisla Plock,,1,Widzew Lodz,,2
2009-05-30T17:00:00,Zaglebie,,3,Kmita Zabierzow,,0
2009-05-24T20:35:00,Widzew Lodz,,2,Pruszkow,,0
2009-05-23T18:00:00,Stilon Gorzow,,2,Odra Opole,,1
2009-05-23T17:00:00,Kmita Zabierzow,,0,GKS Jastrzebie,,3
2009-05-23T17:00:00,Leczna,,1,Wisla Plock,,1
2009-05-23T17:00:00,Podbeskidzie,,9,Turek,,0
2009-05-23T17:00:00,S. Wola,,0,GKS Katowice,,0
2009-05-23T17:00:00,Swinoujscie,,1,Lublin,,1
2009-05-23T17:00:00,Zabki,,1,Warta Poznan,,0
2009-05-22T20:15:00,Zaglebie,,4,Korona Kielce,,0
2009-05-17T19:30:00,Pruszkow,,0,Leczna,,2
2009-05-17T12:00:00,Wisla Plock,,3,Stilon Gorzow,,2
2009-05-16T19:00:00,GKS Jastrzebie,,2,Podbeskidzie,,2
2009-05-16T19:00:00,Odra Opole,,0,Zabki,,0
2009-05-16T17:00:00,Korona Kielce,,3,Kmita Zabierzow,,0
2009-05-16T17:00:00,Lublin,,1,Zaglebie,,2
2009-05-16T17:00:00,Turek,,1,S. Wola,,2
2009-05-16T17:00:00,Warta Poznan,,3,Swinoujscie,,1
2009-05-16T16:00:00,GKS Katowice,,3,Widzew Lodz,,2
2009-05-13T19:10:00,Widzew Lodz,,2,Turek,,0
2009-05-13T19:00:00,Zaglebie,,1,Warta Poznan,,2
2009-05-13T18:00:00,Korona Kielce,,3,Lublin,,0
2009-05-13T17:00:00,Kmita Zabierzow,,0,Podbeskidzie,,3
2009-05-13T17:00:00,Leczna,,1,GKS Katowice,,1
2009-05-13T17:00:00,S. Wola,,2,GKS Jastrzebie,,0
2009-05-13T17:00:00,Stilon Gorzow,,0,Pruszkow,,0
2009-05-13T17:00:00,Swinoujscie,,2,Odra Opole,,0
2009-05-13T17:00:00,Zabki,,1,Wisla Plock,,0
2009-05-10T19:50:00,Wisla Plock,,1,Swinoujscie,,2
2009-05-09T19:00:00,GKS Jastrzebie,,0,Widzew Lodz,,3
2009-05-09T19:00:00,Odra Opole,,0,Zaglebie,,3
2009-05-09T19:00:00,Pruszkow,,1,Zabki,,3
2009-05-09T18:00:00,Warta Poznan,,3,Korona Kielce,,0
2009-05-09T17:00:00,GKS Katowice,,1,Stilon Gorzow,,1
2009-05-09T17:00:00,Podbeskidzie,,3,S. Wola,,0
2009-05-09T17:00:00,Turek,,1,Leczna,,2
2009-05-09T16:00:00,Lublin,,3,Kmita Zabierzow,,0
2009-05-03T18:00:00,Korona Kielce,,2,Odra Opole,,0
2009-05-03T17:00:00,Lublin,,1,Warta Poznan,,1
2009-05-02T19:00:00,Leczna,,2,GKS Jastrzebie,,0
