datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2012-05-27T17:00:00,Arka Gdynia,,0,Pogon Szczecin,,2
2012-05-27T17:00:00,Kolejarz,,2,Elblag,,2
2012-05-27T17:00:00,Leczna,,0,Termalica B-B.,,0
2012-05-27T17:00:00,Piast Gliwice,,3,Zawisza,,0
2012-05-27T17:00:00,Polkowice,,0,Polonia Bytom,,2
2012-05-27T17:00:00,Sandecja Nowy S.,,0,GKS Katowice,,0
2012-05-27T17:00:00,Swinoujscie,,5,Radzionkow,,1
2012-05-27T17:00:00,Wisla Plock,,3,Warta Poznan,,3
2012-05-27T17:00:00,Zabki,,0,Ol. Grudziadz,,3
2012-05-20T17:00:00,Elblag,,4,Zabki,,1
2012-05-20T17:00:00,Ol. Grudziadz,,1,Swinoujscie,,2
2012-05-20T17:00:00,Piast Gliwice,,3,GKS Katowice,,0
2012-05-20T17:00:00,Pogon Szczecin,,3,Wisla Plock,,0
2012-05-20T17:00:00,Polonia Bytom,,1,Arka Gdynia,,3
2012-05-20T17:00:00,Radzionkow,,4,Polkowice,,4
2012-05-20T17:00:00,Sandecja Nowy S.,,1,Leczna,,4
2012-05-20T17:00:00,Termalica B-B.,,1,Kolejarz,,2
2012-05-20T17:00:00,Warta Poznan,,0,Zawisza,,1
2012-05-16T19:15:00,Zawisza,0,2,Pogon Szczecin,0,1
2012-05-16T19:00:00,GKS Katowice,0,0,Warta Poznan,3,3
2012-05-16T18:30:00,Wisla Plock,0,0,Polonia Bytom,0,2
2012-05-16T17:00:00,Kolejarz,,3,Sandecja Nowy S.,,2
2012-05-16T17:00:00,Leczna,,2,Piast Gliwice,,0
2012-05-16T17:00:00,Polkowice,,0,Arka Gdynia,,1
2012-05-16T17:00:00,Radzionkow,0,1,Ol. Grudziadz,0,1
2012-05-16T17:00:00,Swinoujscie,1,2,Elblag,0,1
2012-05-16T16:30:00,Zabki,0,1,Termalica B-B.,0,0
2012-05-13T16:30:00,Termalica B-B.,,2,Swinoujscie,,3
2012-05-12T19:00:00,Piast Gliwice,,2,Kolejarz,,0
2012-05-12T18:00:00,Elblag,,1,Radzionkow,,2
2012-05-12T17:30:00,Arka Gdynia,,1,Wisla Plock,,0
2012-05-12T17:00:00,Ol. Grudziadz,,3,Polkowice,,2
2012-05-12T17:00:00,Pogon Szczecin,,1,GKS Katowice,,0
2012-05-12T17:00:00,Warta Poznan,,2,Leczna,,0
2012-05-12T15:00:00,Sandecja Nowy S.,,1,Zabki,,2
2012-05-12T14:45:00,Polonia Bytom,,1,Zawisza,,1
2012-05-09T19:00:00,GKS Katowice,,2,Polonia Bytom,,0
2012-05-09T19:00:00,Piast Gliwice,,3,Zabki,,2
2012-05-09T18:00:00,Zawisza,,3,Arka Gdynia,,0
2012-05-09T17:00:00,Kolejarz,,1,Warta Poznan,,0
2012-05-09T17:00:00,Ol. Grudziadz,,3,Elblag,,0
2012-05-09T17:00:00,Polkowice,,2,Wisla Plock,,2
2012-05-09T17:00:00,Radzionkow,,1,Termalica B-B.,,0
2012-05-09T17:00:00,Swinoujscie,,0,Sandecja Nowy S.,,4
2012-05-09T16:45:00,Leczna,,0,Pogon Szczecin,,1
2012-05-05T20:00:00,Pogon Szczecin,,1,Kolejarz,,2
2012-05-05T19:00:00,Sandecja Nowy S.,,1,Radzionkow,,2
2012-05-05T19:00:00,Wisla Plock,,0,Zawisza,,1
2012-05-05T17:30:00,Arka Gdynia,,1,GKS Katowice,,1
2012-05-05T16:30:00,Termalica B-B.,,2,Ol. Grudziadz,,0
2012-05-04T19:00:00,Piast Gliwice,,3,Swinoujscie,,2
2012-05-04T19:00:00,Polonia Bytom,,1,Leczna,,1
2012-05-04T18:00:00,Warta Poznan,,3,Zabki,,0
2012-05-04T17:00:00,Elblag,,3,Polkowice,,4
2012-04-29T16:00:00,Kolejarz,,2,Polonia Bytom,,3
2012-04-29T16:00:00,Zabki,,2,Pogon Szczecin,,1
2012-04-29T11:45:00,Leczna,,2,Arka Gdynia,,1
2012-04-28T18:00:00,GKS Katowice,,0,Wisla Plock,,1
2012-04-28T17:00:00,Elblag,,0,Termalica B-B.,,1
2012-04-28T17:00:00,Ol. Grudziadz,,1,Sandecja Nowy S.,,1
2012-04-28T17:00:00,Polkowice,,1,Zawisza,,1
2012-04-28T16:30:00,Swinoujscie,,0,Warta Poznan,,0
2012-04-27T19:00:00,Piast Gliwice,,0,Radzionkow,,1
2012-04-22T18:00:00,Piast Gliwice,,1,Ol. Grudziadz,,0
2012-04-22T18:00:00,Polonia Bytom,,1,Zabki,,1
2012-04-22T12:30:00,Warta Poznan,,1,Radzionkow,,0
2012-04-22T11:30:00,Termalica B-B.,,2,Polkowice,,0
2012-04-21T18:00:00,Sandecja Nowy S.,,1,Elblag,,1
2012-04-21T17:30:00,Arka Gdynia,,0,Kolejarz,,1
2012-04-21T17:30:00,Zawisza,,2,GKS Katowice,,0
2012-04-21T17:00:00,Pogon Szczecin,,1,Swinoujscie,,0
2012-04-21T16:00:00,Wisla Plock,,3,Leczna,,1
