datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2017-06-18T16:00:00,Radomiak Radom,0,0,Bytovia Bytow,0,2
2017-06-11T17:00:00,Bytovia Bytow,3,4,Radomiak Radom,0,0
2017-06-04T12:30:00,Chojniczanka,0,2,Chrobry Glogow,2,2
2017-06-04T12:30:00,GKS Katowice,0,1,Bytovia Bytow,1,1
2017-06-04T12:30:00,Legnica,0,2,Sandecja Nowy S.,0,0
2017-06-04T12:30:00,Podbeskidzie,1,3,Kluczbork,1,1
2017-06-04T12:30:00,Pruszkow,0,0,Ol. Grudziadz,1,1
2017-06-04T12:30:00,Stal Mielec,1,1,Pogon Siedlce,0,2
2017-06-04T12:30:00,Stomil Olsztyn,0,1,Suwalki,0,4
2017-06-04T12:30:00,Wisla Pulawy,0,0,Gornik Z.,1,1
2017-06-04T12:30:00,Zaglebie Sosnowiec,1,2,Tychy,1,1
2017-05-28T12:30:00,Bytovia Bytow,0,1,Stomil Olsztyn,0,0
2017-05-28T12:30:00,Chrobry Glogow,1,1,Zaglebie Sosnowiec,0,0
2017-05-28T12:30:00,Gornik Z.,2,4,Podbeskidzie,0,0
2017-05-28T12:30:00,Kluczbork,1,2,Pruszkow,0,2
2017-05-28T12:30:00,Legnica,1,3,Pogon Siedlce,0,0
2017-05-28T12:30:00,Ol. Grudziadz,0,0,GKS Katowice,0,2
2017-05-28T12:30:00,Sandecja Nowy S.,0,0,Wisla Pulawy,0,0
2017-05-28T12:30:00,Suwalki,0,2,Chojniczanka,2,3
2017-05-28T12:30:00,Tychy,0,1,Stal Mielec,0,4
2017-05-25T18:00:00,Tychy,1,2,Wisla Pulawy,0,0
2017-05-22T18:00:00,Wisla Pulawy,0,1,Pogon Siedlce,0,1
2017-05-21T20:30:00,Zaglebie Sosnowiec,1,1,Stal Mielec,1,1
2017-05-21T18:00:00,Chojniczanka,1,1,Bytovia Bytow,0,1
2017-05-21T18:00:00,Stomil Olsztyn,0,1,Ol. Grudziadz,1,3
2017-05-21T17:00:00,Chrobry Glogow,0,2,Suwalki,0,1
2017-05-21T12:00:00,Pruszkow,1,1,Gornik Z.,1,2
2017-05-20T19:00:00,Legnica,1,3,Tychy,1,2
2017-05-20T18:00:00,GKS Katowice,2,2,Kluczbork,1,3
2017-05-20T15:00:00,Podbeskidzie,1,2,Sandecja Nowy S.,1,1
2017-05-17T19:00:00,Legnica,0,1,Stal Mielec,1,2
2017-05-17T19:00:00,Suwalki,0,0,Zaglebie Sosnowiec,1,3
2017-05-17T18:30:00,Pogon Siedlce,0,3,Podbeskidzie,0,0
2017-05-17T18:00:00,Bytovia Bytow,1,2,Chrobry Glogow,0,1
2017-05-17T18:00:00,Ol. Grudziadz,0,0,Chojniczanka,1,1
2017-05-17T17:00:00,Kluczbork,1,1,Stomil Olsztyn,1,2
2017-05-16T20:30:00,Gornik Z.,1,1,GKS Katowice,0,0
2017-05-16T17:00:00,Sandecja Nowy S.,2,5,Pruszkow,1,2
2017-05-13T20:00:00,Wisla Pulawy,0,0,Stal Mielec,0,0
2017-05-13T19:45:00,Stomil Olsztyn,2,2,Gornik Z.,0,4
2017-05-13T19:00:00,Suwalki,0,3,Bytovia Bytow,0,2
2017-05-13T18:00:00,Chojniczanka,1,1,Kluczbork,1,1
2017-05-13T17:45:00,Podbeskidzie,1,2,Tychy,1,2
2017-05-12T19:30:00,Pruszkow,0,2,Pogon Siedlce,1,1
2017-05-12T19:00:00,Chrobry Glogow,0,1,Ol. Grudziadz,2,3
2017-05-12T19:00:00,Legnica,1,2,Zaglebie Sosnowiec,0,1
2017-05-12T17:45:00,GKS Katowice,0,0,Sandecja Nowy S.,0,1
2017-05-06T19:00:00,Ol. Grudziadz,0,0,Suwalki,0,0
2017-05-06T18:00:00,Bytovia Bytow,0,0,Zaglebie Sosnowiec,1,1
2017-05-06T18:00:00,Sandecja Nowy S.,2,2,Stomil Olsztyn,0,1
2017-05-06T17:00:00,Kluczbork,1,3,Chrobry Glogow,1,2
2017-05-06T17:00:00,Pogon Siedlce,0,0,GKS Katowice,1,1
2017-05-06T15:00:00,Stal Mielec,0,0,Podbeskidzie,1,1
2017-05-05T20:45:00,Gornik Z.,3,6,Chojniczanka,0,1
2017-05-05T19:00:00,Tychy,1,4,Pruszkow,0,1
2017-05-05T18:00:00,Legnica,1,1,Wisla Pulawy,0,1
2017-04-29T19:00:00,Suwalki,1,2,Kluczbork,0,0
