datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2021-06-20T20:40:00,LKS Lodz,0,0,Leczna,1,1
2021-06-16T20:30:00,Arka Gdynia,0,0,LKS Lodz,0,1
2021-06-16T18:00:00,Tychy,1,1,Leczna,0,2
2021-06-13T12:40:00,Chrobry Glogow,0,0,Arka Gdynia,1,3
2021-06-13T12:40:00,GKS Jastrzebie,0,2,R. Rzeszow,1,1
2021-06-13T12:40:00,Leczna,1,3,Sandecja Nowy S.,0,0
2021-06-13T12:40:00,Legnica,0,1,Zaglebie Sosnowiec,1,1
2021-06-13T12:40:00,Puszcza,1,2,GKS Belchatow,0,0
2021-06-13T12:40:00,Radomiak Radom,2,2,Korona Kielce,0,0
2021-06-13T12:40:00,Termalica B-B.,0,0,Stomil Olsztyn,0,0
2021-06-13T12:40:00,Tychy,0,1,LKS Lodz,0,1
2021-06-13T12:40:00,Widzew Lodz,1,2,Odra Opole,1,1
2021-06-06T16:00:00,Sandecja Nowy S.,0,2,Puszcza,0,1
2021-06-06T12:40:00,Odra Opole,1,1,Tychy,1,5
2021-06-06T12:40:00,Zaglebie Sosnowiec,0,0,Leczna,1,1
2021-06-05T16:30:00,Stomil Olsztyn,1,1,Legnica,1,1
2021-06-05T16:00:00,GKS Belchatow,0,0,GKS Jastrzebie,0,2
2021-06-05T16:00:00,R. Rzeszow,1,1,Chrobry Glogow,0,0
2021-06-05T12:40:00,Arka Gdynia,0,0,Radomiak Radom,1,2
2021-06-04T20:30:00,LKS Lodz,1,3,Termalica B-B.,0,2
2021-06-04T20:00:00,Korona Kielce,1,1,Widzew Lodz,0,1
2021-05-30T19:00:00,Puszcza,0,0,Zaglebie Sosnowiec,2,4
2021-05-30T17:00:00,Leczna,1,1,Stomil Olsztyn,1,1
2021-05-30T12:40:00,Odra Opole,1,1,Termalica B-B.,0,0
2021-05-29T19:10:00,Radomiak Radom,3,3,R. Rzeszow,1,1
2021-05-29T17:00:00,GKS Jastrzebie,0,1,Sandecja Nowy S.,1,1
2021-05-29T17:00:00,Korona Kielce,2,3,Arka Gdynia,0,3
2021-05-29T16:00:00,Chrobry Glogow,0,0,GKS Belchatow,0,1
2021-05-29T12:40:00,Legnica,0,3,LKS Lodz,0,0
2021-05-28T17:40:00,Widzew Lodz,0,0,Tychy,0,2
2021-05-23T19:10:00,Sandecja Nowy S.,0,1,Chrobry Glogow,1,1
2021-05-23T19:05:00,R. Rzeszow,0,1,Korona Kielce,0,1
2021-05-23T12:40:00,Arka Gdynia,0,0,Widzew Lodz,0,0
2021-05-22T19:45:00,Odra Opole,0,2,Legnica,0,1
2021-05-22T19:08:00,LKS Lodz,0,3,Leczna,0,1
2021-05-22T17:00:00,Stomil Olsztyn,1,2,Puszcza,0,1
2021-05-22T12:40:00,Tychy,0,0,Termalica B-B.,1,2
2021-05-22T12:40:00,Zaglebie Sosnowiec,1,3,GKS Jastrzebie,0,0
2021-05-21T18:40:00,GKS Belchatow,0,0,Radomiak Radom,0,1
2021-05-19T20:00:00,Puszcza,0,0,Legnica,0,1
2021-05-19T19:00:00,Termalica B-B.,0,0,Chrobry Glogow,0,0
2021-05-19T17:40:00,Arka Gdynia,1,3,Sandecja Nowy S.,0,0
2021-05-16T19:30:00,Puszcza,1,2,LKS Lodz,0,3
2021-05-16T19:10:00,Radomiak Radom,1,3,Sandecja Nowy S.,0,0
2021-05-16T12:40:00,Widzew Lodz,1,1,Termalica B-B.,0,1
2021-05-15T17:00:00,Chrobry Glogow,1,1,Zaglebie Sosnowiec,0,0
2021-05-15T17:00:00,GKS Jastrzebie,0,2,Stomil Olsztyn,0,0
2021-05-15T17:00:00,Korona Kielce,3,3,GKS Belchatow,0,0
2021-05-15T16:00:00,Leczna,0,1,Odra Opole,0,1
2021-05-15T12:40:00,Legnica,0,2,Tychy,2,3
2021-05-14T20:40:00,Arka Gdynia,1,1,R. Rzeszow,0,0
2021-05-12T18:00:00,Radomiak Radom,0,0,Termalica B-B.,1,1
