datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2010-06-09T17:00:00,Sandecja Nowy S.,,2,Stilon Gorzow,,1
2010-06-05T17:00:00,Kluczbork,,3,GKS Katowice,,0
2010-06-05T17:00:00,Leczna,,1,Zabki,,1
2010-06-05T17:00:00,Lublin,,0,LKS Lodz,,3
2010-06-05T17:00:00,Pogon Szczecin,,3,Wisla Plock,,3
2010-06-05T17:00:00,Pruszkow,,3,Ostrowiec Swietokrzyski,,2
2010-06-05T17:00:00,S. Wola,,1,Warta Poznan,,0
2010-06-05T17:00:00,Swinoujscie,,0,Podbeskidzie,,3
2010-06-05T17:00:00,Widzew Lodz,,3,Gornik Z.,,0
2010-06-01T17:00:00,GKS Katowice,,0,Sandecja Nowy S.,,1
2010-06-01T17:00:00,LKS Lodz,,2,S. Wola,,1
2010-06-01T17:00:00,Ostrowiec Swietokrzyski,,0,Pogon Szczecin,,1
2010-06-01T17:00:00,Podbeskidzie,,0,Lublin,,0
2010-06-01T17:00:00,Pruszkow,,1,Widzew Lodz,,0
2010-06-01T17:00:00,Stilon Gorzow,,1,Swinoujscie,,1
2010-06-01T17:00:00,Warta Poznan,,1,Leczna,,1
2010-06-01T17:00:00,Wisla Plock,,0,Kluczbork,,4
2010-06-01T17:00:00,Zabki,,0,Gornik Z.,,1
2010-05-29T14:00:00,Zabki,,1,Pogon Szczecin,,1
2010-05-26T20:10:00,Widzew Lodz,,2,Pogon Szczecin,,1
2010-05-26T19:00:00,Leczna,,1,LKS Lodz,,0
2010-05-26T19:00:00,Podbeskidzie,,0,Stilon Gorzow,,0
2010-05-26T18:00:00,Gornik Z.,,2,Warta Poznan,,3
2010-05-26T18:00:00,Pruszkow,,0,Zabki,,1
2010-05-26T17:30:00,Kluczbork,,2,Ostrowiec Swietokrzyski,,1
2010-05-26T17:00:00,Lublin,,0,S. Wola,,2
2010-05-26T17:00:00,Sandecja Nowy S.,,2,Wisla Plock,,2
2010-05-26T17:00:00,Swinoujscie,,1,GKS Katowice,,0
2010-05-22T19:00:00,GKS Katowice,,0,Podbeskidzie,,1
2010-05-22T18:15:00,Warta Poznan,,2,Pruszkow,,3
2010-05-22T18:00:00,Ostrowiec Swietokrzyski,,3,Sandecja Nowy S.,,1
2010-05-22T17:00:00,S. Wola,,1,Leczna,,3
2010-05-22T17:00:00,Stilon Gorzow,,2,Lublin,,2
2010-05-22T17:00:00,Wisla Plock,,2,Swinoujscie,,1
2010-05-22T15:00:00,Widzew Lodz,,3,Kluczbork,,2
2010-05-21T19:00:00,LKS Lodz,,1,Gornik Z.,,4
2010-05-16T20:30:00,Gornik Z.,,3,S. Wola,,0
2010-05-16T18:05:00,Sandecja Nowy S.,,1,Widzew Lodz,,6
2010-05-16T17:00:00,Swinoujscie,,2,Ostrowiec Swietokrzyski,,1
2010-05-16T12:00:00,Pruszkow,,0,LKS Lodz,,1
2010-05-15T20:00:00,Pogon Szczecin,,1,Warta Poznan,,1
2010-05-15T19:00:00,Podbeskidzie,,0,Wisla Plock,,0
2010-05-15T17:00:00,Kluczbork,,1,Zabki,,1
2010-05-15T17:00:00,Lublin,,0,Leczna,,2
2010-05-15T17:00:00,Stilon Gorzow,,2,GKS Katowice,,0
2010-05-13T17:00:00,Swinoujscie,,1,LKS Lodz,,0
2010-05-12T20:15:00,Pogon Szczecin,,0,Gornik Z.,,2
2010-05-12T19:00:00,Podbeskidzie,,3,Warta Poznan,,0
2010-05-12T19:00:00,Wisla Plock,,1,Ostrowiec Swietokrzyski,,3
2010-05-12T18:00:00,GKS Katowice,,0,Widzew Lodz,,3
2010-05-12T17:30:00,Kluczbork,,0,Leczna,,0
2010-05-12T17:00:00,Lublin,,1,Pruszkow,,1
2010-05-12T17:00:00,Stilon Gorzow,,3,Zabki,,0
2010-05-12T16:30:00,Sandecja Nowy S.,,3,S. Wola,,0
2010-05-08T19:10:00,Widzew Lodz,,0,Swinoujscie,,0
2010-05-08T19:00:00,GKS Katowice,,2,Lublin,,0
2010-05-08T19:00:00,Leczna,,1,Gornik Z.,,1
2010-05-08T18:00:00,Ostrowiec Swietokrzyski,,1,Podbeskidzie,,0
2010-05-08T17:00:00,Wisla Plock,,1,Stilon Gorzow,,0
2010-05-08T17:00:00,Zabki,,1,Sandecja Nowy S.,,1
2010-05-07T19:45:00,LKS Lodz,,2,Pogon Szczecin,,2
2010-05-07T17:00:00,S. Wola,,3,Pruszkow,,2
2010-05-07T17:00:00,Warta Poznan,,1,Kluczbork,,3
2010-05-02T20:00:00,Pruszkow,,2,Leczna,,0
2010-05-01T19:15:00,Widzew Lodz,,2,Podbeskidzie,,2
2010-05-01T19:00:00,GKS Katowice,,0,Wisla Plock,,0
2010-05-01T19:00:00,Pogon Szczecin,,2,S. Wola,,0
2010-05-01T17:00:00,Lublin,,0,Gornik Z.,,3
2010-05-01T17:00:00,Stilon Gorzow,,1,Ostrowiec Swietokrzyski,,1
2010-05-01T17:00:00,Swinoujscie,,1,Zabki,,0
2010-05-01T16:00:00,Kluczbork,,0,LKS Lodz,,0
2010-05-01T16:00:00,Sandecja Nowy S.,,1,Warta Poznan,,1
2010-04-28T20:00:00,Pruszkow,,0,Pogon Szczecin,,0
2010-04-28T19:00:00,Leczna,,0,Sandecja Nowy S.,,1
2010-04-28T19:00:00,LKS Lodz,,2,Podbeskidzie,,2
2010-04-28T18:00:00,Gornik Z.,1,3,Kluczbork,1,2
2010-04-28T18:00:00,Ostrowiec Swietokrzyski,,1,Lublin,,0
2010-04-28T17:00:00,Zabki,,3,GKS Katowice,,2
2010-04-28T16:00:00,S. Wola,,2,Swinoujscie,,0
2010-04-28T16:00:00,Warta Poznan,,2,Stilon Gorzow,,3
2010-04-24T20:15:00,LKS Lodz,,1,Sandecja Nowy S.,,3
2010-04-24T19:00:00,Gornik Z.,1,2,Pruszkow,0,0
2010-04-24T19:00:00,Leczna,,0,Pogon Szczecin,,3
2010-04-24T18:00:00,Ostrowiec Swietokrzyski,,1,GKS Katowice,,1
2010-04-24T17:00:00,Lublin,,3,Wisla Plock,,4
2010-04-24T16:00:00,S. Wola,,2,Kluczbork,,2
2010-04-24T16:00:00,Zabki,,0,Podbeskidzie,,3
2010-04-24T12:00:00,Warta Poznan,,2,Swinoujscie,,0
2010-04-23T19:10:00,Widzew Lodz,,2,Stilon Gorzow,,0
2010-04-21T16:00:00,S. Wola,,0,Wisla Plock,,1
2010-04-09T19:00:00,Wisla Plock,,0,Widzew Lodz,,1
2010-04-03T16:00:00,Kluczbork,,1,Pruszkow,,0
2010-04-03T16:00:00,Podbeskidzie,,2,S. Wola,,2
2010-04-03T16:00:00,Stilon Gorzow,,1,LKS Lodz,,2
2010-04-03T15:30:00,Swinoujscie,,0,Leczna,,1
2010-04-03T15:00:00,Sandecja Nowy S.,,2,Gornik Z.,,1
2010-04-03T14:00:00,Lublin,,3,Pogon Szczecin,,2
2010-04-02T19:15:00,GKS Katowice,,2,Warta Poznan,,0
2010-04-02T16:30:00,Wisla Plock,,3,Zabki,,1
2010-04-01T18:00:00,Ostrowiec Swietokrzyski,,0,Widzew Lodz,,2
2010-03-31T16:00:00,Swinoujscie,,1,Kluczbork,,4
2010-03-28T18:30:00,Pogon Szczecin,,0,Kluczbork,,1
2010-03-28T18:05:00,LKS Lodz,,1,GKS Katowice,,2
2010-03-28T18:00:00,Pruszkow,,1,Sandecja Nowy S.,,0
2010-03-27T19:00:00,Leczna,,2,Podbeskidzie,,0
2010-03-27T17:00:00,Widzew Lodz,,1,Lublin,,1
2010-03-27T15:00:00,S. Wola,,0,Stilon Gorzow,,1
2010-03-27T15:00:00,Warta Poznan,,2,Wisla Plock,,0
2010-03-27T15:00:00,Zabki,,0,Ostrowiec Swietokrzyski,,0
2010-03-26T19:00:00,Gornik Z.,0,1,Swinoujscie,1,1
2010-03-20T19:00:00,Wisla Plock,,1,LKS Lodz,,2
2010-03-20T17:15:00,Widzew Lodz,,3,Zabki,,0
2010-03-20T17:00:00,GKS Katowice,,1,S. Wola,,1
2010-03-20T17:00:00,Ostrowiec Swietokrzyski,,2,Warta Poznan,,1
2010-03-20T17:00:00,Podbeskidzie,,0,Gornik Z.,,1
2010-03-20T15:30:00,Swinoujscie,,1,Pruszkow,,2
2010-03-20T15:00:00,Stilon Gorzow,,1,Leczna,,0
2010-03-20T14:00:00,Lublin,,1,Kluczbork,,0
2010-03-20T14:00:00,Sandecja Nowy S.,,3,Pogon Szczecin,,1
2010-03-14T18:05:00,Gornik Z.,0,1,Stilon Gorzow,0,0
2010-03-14T18:00:00,Pruszkow,,0,Podbeskidzie,,1
2010-03-13T19:00:00,Leczna,,1,GKS Katowice,,0
2010-03-13T17:00:00,LKS Lodz,,1,Ostrowiec Swietokrzyski,,0
