datetime,participant_home_name,participant_home_goals_half,participant_home_goals_full,participant_away_name,participant_away_goals_half,participant_away_goals_full
2008-05-24T17:00:00,GKS Jastrzebie,,0,Wisla Plock,,1
2008-05-24T17:00:00,Lechia Gdansk,,2,S. Wola,,0
2008-05-24T17:00:00,LKS Lomza,,0,Kmita Zabierzow,,0
2008-05-24T17:00:00,Lublin,,1,Arka Gdynia,,2
2008-05-24T17:00:00,Odra Opole,,0,Turek,,1
2008-05-24T17:00:00,Pelikan,,2,GKS Katowice,,0
2008-05-24T17:00:00,Podbeskidzie,,1,Pruszkow,,0
2008-05-24T17:00:00,Polonia Warszawa,,0,Piast Gliwice,,1
2008-05-24T17:00:00,Warta Poznan,,2,Slask Wroclaw,,3
2008-05-21T17:00:00,Arka Gdynia,,1,Odra Opole,,1
2008-05-21T17:00:00,GKS Katowice,,0,Podbeskidzie,,2
2008-05-21T17:00:00,Kmita Zabierzow,,1,Pelikan,,1
2008-05-21T17:00:00,Piast Gliwice,,1,GKS Jastrzebie,,2
2008-05-21T17:00:00,Pruszkow,,1,Warta Poznan,,1
2008-05-21T17:00:00,S. Wola,,1,Lublin,,0
2008-05-21T17:00:00,Slask Wroclaw,,2,Lechia Gdansk,,0
2008-05-21T17:00:00,Turek,,2,Polonia Warszawa,,0
2008-05-21T17:00:00,Wisla Plock,,4,LKS Lomza,,1
2008-05-18T14:40:00,Lechia Gdansk,,1,Pruszkow,,0
2008-05-17T20:00:00,Polonia Warszawa,,1,Arka Gdynia,,2
2008-05-17T19:30:00,GKS Jastrzebie,,1,Turek,,0
2008-05-17T19:00:00,Wisla Plock,,0,Piast Gliwice,,0
2008-05-17T17:00:00,LKS Lomza,,0,Pelikan,,2
2008-05-17T17:00:00,Lublin,,0,Slask Wroclaw,,1
2008-05-17T17:00:00,Podbeskidzie,,3,Kmita Zabierzow,,2
2008-05-17T17:00:00,Warta Poznan,,0,GKS Katowice,,1
2008-05-16T19:00:00,Odra Opole,,0,S. Wola,,0
2008-05-14T17:00:00,Lublin,,0,GKS Katowice,,2
2008-05-11T20:00:00,Piast Gliwice,,2,LKS Lomza,,1
2008-05-11T18:30:00,Slask Wroclaw,,1,Odra Opole,,1
2008-05-11T15:00:00,Pruszkow,,3,Lublin,,0
2008-05-11T14:00:00,Turek,,0,Wisla Plock,,3
2008-05-11T11:15:00,Pelikan,,1,Podbeskidzie,,3
2008-05-10T19:30:00,Arka Gdynia,,1,GKS Jastrzebie,,0
2008-05-10T17:00:00,GKS Katowice,,0,Lechia Gdansk,,1
2008-05-10T17:00:00,S. Wola,,3,Polonia Warszawa,,0
2008-05-10T16:00:00,Kmita Zabierzow,,1,Warta Poznan,,1
2008-05-07T20:00:00,Piast Gliwice,,5,Turek,,1
2008-05-07T20:00:00,Polonia Warszawa,,1,Slask Wroclaw,,0
2008-05-07T19:00:00,Odra Opole,,0,Pruszkow,,1
2008-05-07T18:00:00,GKS Jastrzebie,,3,S. Wola,,2
2008-05-07T18:00:00,Lechia Gdansk,,1,Kmita Zabierzow,,0
2008-05-07T18:00:00,Wisla Plock,,1,Arka Gdynia,,1
2008-05-07T17:00:00,LKS Lomza,,1,Podbeskidzie,,1
2008-05-07T17:00:00,Warta Poznan,,2,Pelikan,,1
2008-05-04T16:00:00,GKS Katowice,,1,Odra Opole,,1
2008-05-04T16:00:00,Kmita Zabierzow,,1,Lublin,,0
2008-05-04T14:40:00,Arka Gdynia,,2,Piast Gliwice,,0
2008-05-04T12:00:00,Pruszkow,,3,Polonia Warszawa,,2
2008-05-04T11:15:00,Pelikan,,2,Lechia Gdansk,,2
2008-05-03T19:30:00,Slask Wroclaw,,2,GKS Jastrzebie,,1
2008-05-03T17:00:00,Podbeskidzie,,2,Warta Poznan,,1
2008-05-03T17:00:00,Turek,,0,LKS Lomza,,2
2008-05-03T16:00:00,S. Wola,,2,Wisla Plock,,0
2008-04-30T20:00:00,Piast Gliwice,,2,S. Wola,,0
2008-04-30T20:00:00,Polonia Warszawa,,3,GKS Katowice,,1
2008-04-30T19:00:00,Odra Opole,,1,Kmita Zabierzow,,0
2008-04-30T18:00:00,GKS Jastrzebie,,0,Pruszkow,,2
2008-04-30T18:00:00,Lechia Gdansk,,4,Podbeskidzie,,2
2008-04-30T18:00:00,Wisla Plock,,0,Slask Wroclaw,,4
2008-04-30T17:00:00,Lublin,,3,Pelikan,,0
2008-04-30T17:00:00,Turek,,1,Arka Gdynia,,4
2008-04-30T16:00:00,LKS Lomza,,0,Warta Poznan,,1
2008-04-27T12:00:00,Warta Poznan,,1,Lechia Gdansk,,2
2008-04-27T11:15:00,Pelikan,,3,Odra Opole,,1
2008-04-26T20:15:00,Slask Wroclaw,,1,Piast Gliwice,,0
2008-04-26T19:30:00,Arka Gdynia,,4,LKS Lomza,,0
2008-04-26T17:00:00,GKS Katowice,,0,GKS Jastrzebie,,0
2008-04-26T17:00:00,Podbeskidzie,,3,Lublin,,0
2008-04-26T17:00:00,Pruszkow,,3,Wisla Plock,,1
2008-04-26T15:00:00,Kmita Zabierzow,,0,Polonia Warszawa,,1
2008-04-25T16:00:00,S. Wola,,1,Turek,,0
2008-04-20T14:40:00,Wisla Plock,,2,GKS Katowice,,1
2008-04-19T19:30:00,Arka Gdynia,,4,S. Wola,,0
2008-04-19T19:00:00,Polonia Warszawa,,2,Pelikan,,2
2008-04-19T17:00:00,GKS Jastrzebie,,2,Kmita Zabierzow,,2
2008-04-19T16:00:00,Turek,,1,Slask Wroclaw,,1
2008-04-19T15:00:00,LKS Lomza,,1,Lechia Gdansk,,0
2008-04-19T15:00:00,Lublin,,1,Warta Poznan,,0
2008-04-18T19:00:00,Odra Opole,,1,Podbeskidzie,,2
2008-04-18T19:00:00,Piast Gliwice,,0,Pruszkow,,1
2008-04-13T14:40:00,Slask Wroclaw,,2,Arka Gdynia,,0
